q0 (),q1,q2,q3
9.868557164133312520e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.616038210635219463e-01
9.870664097841901352e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.603118918725280895e-01
9.872754118437364612e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.590196879910804884e-01
9.874827222338427024e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.577272116333749419e-01
9.876883405992811227e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.564344650140701565e-01
9.878922665877241105e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.551414503482840546e-01
9.880944998497440679e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.538481698515912210e-01
9.882950400388149648e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.525546257400182959e-01
9.884938868113121169e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.512608202300413929e-01
9.886910398265128519e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.499667555385818807e-01
9.888864987465972867e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.486724338830036074e-01
9.890802632366486602e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.473778574811079878e-01
9.892723329646538888e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.460830285511321436e-01
9.894627076015042322e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.447879493117441019e-01
9.896513868209955156e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.434926219820390758e-01
9.898383702998290179e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.421970487815365225e-01
9.900236577176116937e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.409012319301758132e-01
9.902072487568571724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.396051736483130135e-01
9.903891431029855363e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.383088761567169422e-01
9.905693404443245420e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.370123416765650637e-01
9.907478404721098419e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.357155724294407950e-01
9.909246428804854290e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.344185706373286493e-01
9.910997473665041912e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.331213385226110713e-01
9.912731536301285784e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.318238783080651622e-01
9.914448613742309346e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.305261922168575728e-01
9.916148703045939428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.292282824725424495e-01
9.917831801299116234e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.279301512990558276e-01
9.919497905617888911e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.266318009207136053e-01
9.921147013147428861e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.253332335622063531e-01
9.922779121062030860e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.240344514485969135e-01
9.924394226565119714e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.227354568053148354e-01
9.925992326889251371e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.214362518581541817e-01
9.927573419296122914e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.201368388332694215e-01
9.929137501076571448e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.188372199571706839e-01
9.930684569550584095e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.175373974567212182e-01
9.932214622067299103e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.162373735591327867e-01
9.933727656005011397e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.149371504919617509e-01
9.935223668771175909e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.136367304831066849e-01
9.936702657802414240e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.123361157608022409e-01
9.938164620564517993e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.110353085536176232e-01
9.939609554552453208e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.097343110904509533e-01
9.941037457290362589e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.084331256005268002e-01
9.942448326331573272e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.071317543133919331e-01
9.943842159258599045e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.058301994589109923e-01
9.945218953683143681e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.045284632672631858e-01
9.946578707246107598e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.032265479689384591e-01
9.947921417617588968e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.019244557947335955e-01
9.949247082496890382e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.006221889757484972e-01
9.950555699612518845e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.931974974338229900e-02
9.951847266722196883e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.801714032932956622e-02
9.953121781612856989e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.671436296557602008e-02
9.954379242100652725e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.541141988439560961e-02
9.955619646030959835e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.410831331834577929e-02
9.956842991278379573e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.280504550026455468e-02
9.958049275746743145e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.150161866326581017e-02
9.959238497369113929e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.019803504073634071e-02
9.960410654107794137e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.889429686633072702e-02
9.961565743954324814e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.759040637396965645e-02
9.962703764929490280e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.628636579783351135e-02
9.963824715083322570e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.498217737236071767e-02
9.964928592495104764e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.367784333224258242e-02
9.966015395273372102e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.237336591241994910e-02
9.967085121555916416e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.106874734807972827e-02
9.968137769509792800e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.976398987464985990e-02
9.969173337331317386e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.845909572779713459e-02
9.970191823246071783e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.715406714342208649e-02
9.971193225508909741e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.584890635765521860e-02
9.972177542403953820e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.454361560685436594e-02
9.973144772244604273e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.323819712760011591e-02
9.974094913373540150e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.193265315669100657e-02
9.975027964162719307e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.062698593114102863e-02
9.975943923013385062e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.932119768817583683e-02
9.976842788356067304e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.801529066522754574e-02
9.977724558650583608e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.670926709993224568e-02
9.978589232386045893e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.540312923012614466e-02
9.979436808080859311e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.409687929384090543e-02
9.980267284282724471e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.279051952929971814e-02
9.981080659568644098e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.148405217491489244e-02
9.981876932544920811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.017747946928261871e-02
9.982656101847164898e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.887080365117916547e-02
9.983418166140288763e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.756402695955838145e-02
9.984163124118516919e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.625715163354650522e-02
9.984890974505382655e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.495017991243878602e-02
9.985601716053736920e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.364311403569518855e-02
9.986295347545741663e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.233595624293791576e-02
9.986971867792878710e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.102870877394621862e-02
9.987631275635948658e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.972137386865298908e-02
9.988273569945074204e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.841395376714096449e-02
9.988898749619701256e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.710645070963884185e-02
9.989506813588602263e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.579886693651747526e-02
9.990097760809876215e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.449120468828601793e-02
9.990671590270950864e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.318346620558807802e-02
9.991228300988584943e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.187565372919747203e-02
9.991767892008869278e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.056776950001565046e-02
9.992290362407230120e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.925981575906661164e-02
9.992795711288429139e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.795179474749342530e-02
9.993283937786563431e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.664370870655443702e-02
9.993755041065071065e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.533555987761943795e-02
9.994209020316728864e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.402735050216577212e-02
9.994645874763656845e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.271908282177454774e-02
9.995065603657316000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.141075907812678619e-02
9.995468206278512735e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.010238151299954312e-02
9.995853681937397761e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.879395236826211985e-02
9.996222029973469425e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.748547388587219142e-02
9.996573249755572599e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.617694830787196947e-02
9.996907340681904230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.486837787638435798e-02
9.997224302180005573e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.355976483360913351e-02
9.997524133706774396e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.225111142181906282e-02
9.997806834748454996e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.094241988335610039e-02
9.998072404820648185e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.963369246062752344e-02
9.998320843468307961e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.832493139610209820e-02
9.998552150265739291e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.701613893230623578e-02
9.998766324816605877e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.570731731182014104e-02
9.998963366753924609e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.439846877727399103e-02
9.999143275740070003e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134407002e-02
9.999306051466773093e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.178069993674893748e-02
9.999451693655121431e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.047178411624558568e-02
9.999580202055561307e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.162850352625595551e-03
9.999691576447896635e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.853900888711289052e-03
9.999785816641292291e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.544937967351895439e-03
9.999862922474267446e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.235963831419698442e-03
9.999922893814705560e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.926980723806199926e-03
9.999965730559847721e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.617990887418274876e-03
9.999991432636291533e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.308996565174326164e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.440892098500626162e-16
9.999991432636291533e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.308996565173437985e-03
9.999965730559847721e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.617990887417386697e-03
9.999922893814706670e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.926980723805311747e-03
9.999862922474267446e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.235963831418810263e-03
9.999785816641292291e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.544937967351007260e-03
9.999691576447897745e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.853900888710400874e-03
9.999580202055561307e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.162850352624707373e-03
9.999451693655121431e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.047178411624469750e-02
9.999306051466773093e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.178069993674804930e-02
9.999143275740070003e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.308959557134318184e-02
9.998963366753924609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.439846877727310286e-02
9.998766324816605877e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570731731181925286e-02
9.998552150265739291e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.701613893230534760e-02
9.998320843468307961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.832493139610121002e-02
9.998072404820649295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.963369246062663526e-02
9.997806834748454996e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.094241988335521221e-02
9.997524133706774396e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.225111142181817464e-02
9.997224302180005573e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.355976483360824533e-02
9.996907340681904230e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.486837787638347327e-02
9.996573249755573709e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.617694830787108129e-02
9.996222029973469425e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.748547388587130325e-02
9.995853681937397761e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.879395236826123167e-02
9.995468206278512735e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.010238151299865494e-02
9.995065603657316000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.141075907812589801e-02
9.994645874763656845e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.271908282177365956e-02
9.994209020316729974e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.402735050216488394e-02
9.993755041065071065e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.533555987761854977e-02
9.993283937786563431e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.664370870655355578e-02
9.992795711288429139e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.795179474749253712e-02
9.992290362407230120e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.925981575906572346e-02
9.991767892008869278e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.056776950001476229e-02
9.991228300988584943e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.187565372919658385e-02
9.990671590270950864e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.318346620558719678e-02
9.990097760809876215e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.449120468828557384e-02
9.989506813588602263e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.579886693651747526e-02
9.988898749619701256e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.710645070963928593e-02
9.988273569945073094e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.841395376714185267e-02
9.987631275635947548e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.972137386865432135e-02
9.986971867792877600e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.102870877394798804e-02
9.986295347545740553e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.233595624294013621e-02
9.985601716053735810e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.364311403569784614e-02
9.984890974505381545e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.495017991244188771e-02
9.984163124118514698e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.625715163355049508e-02
9.983418166140285432e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.756402695956325949e-02
9.982656101847161567e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.887080365118493169e-02
9.981876932544917480e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.017747946928926617e-02
9.981080659568638547e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.148405217492287217e-02
9.980267284282717810e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.279051952930903013e-02
9.979436808080851540e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.409687929385153582e-02
9.978589232386038121e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.540312923013856528e-02
9.977724558650574727e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.670926709994642878e-02
9.976842788356056202e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.801529066524349132e-02
9.975943923013372849e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.932119768819400285e-02
9.975027964162704874e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062698593116184531e-02
9.974094913373522386e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.193265315671448779e-02
9.973144772244584289e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.323819712762669187e-02
9.972177542403930506e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.454361560688448074e-02
9.971193225508883096e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.584890635768887224e-02
9.970191823246042917e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.715406714345972305e-02
9.969173337331284079e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.845909572783962838e-02
9.968137769509755053e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.976398987469766888e-02
9.967085121555873117e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.106874734813329653e-02
9.966015395273322142e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.237336591248013706e-02
9.964928592495048143e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.367784333230984806e-02
9.963824715083259287e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.498217737243593528e-02
9.962703764929418115e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.628636579791758299e-02
9.961565743954242658e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.759040637406344254e-02
9.960410654107700879e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.889429686643555983e-02
9.959238497369008458e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.019803504085310841e-02
9.958049275746623241e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.150161866339626138e-02
9.956842991278244126e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.280504550041002165e-02
9.955619646030806624e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.410831331850803838e-02
9.954379242100478420e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.541141988457640943e-02
9.953121781612660479e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.671436296577758107e-02
9.951847266721974838e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.801714032955408107e-02
9.950555699612269045e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.931974974363240449e-02
9.949247082496608385e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.006221889760268440e-01
9.947921417617271445e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.019244557950432783e-01
9.946578707245750106e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.032265479692829890e-01
9.945218953682740670e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.045284632676465458e-01
9.943842159258144964e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058301994593375678e-01
9.942448326331061459e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.071317543138665812e-01
9.941037457289786383e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.084331256010548084e-01
9.939609554551804838e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.097343110910380254e-01
9.938164620563788576e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.110353085542703649e-01
9.936702657801593785e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.123361157615281464e-01
9.935223668770252203e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.136367304839136644e-01
9.933727656003973339e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.149371504928590471e-01
9.932214622066132259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.162373735601300584e-01
9.930684569549271812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.175373974578299285e-01
9.929137501075095962e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.188372199584031147e-01
9.927573419294465351e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.201368388346392146e-01
9.925992326887388417e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.214362518596767138e-01
9.924394226563026944e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.227354568070068014e-01
9.922779121059680518e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.240344514504772150e-01
9.921147013144788751e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.253332335642960427e-01
9.919497905614924615e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.266318009230355535e-01
9.917831801295787786e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.279301513016359304e-01
9.916148703042203527e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.292282824754092396e-01
9.914448613738114924e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.305261922200430802e-01
9.912731536296578438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.318238783116044699e-01
9.910997473659759471e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.331213385265436755e-01
9.909246428798926809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.344185706416979875e-01
9.907478404714448184e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.357155724342955505e-01
9.905693404435784721e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.370123416819591378e-01
9.903891431021485392e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.383088761627099539e-01
9.902072487559183678e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.396051736549715483e-01
9.900236577165588692e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.409012319375735067e-01
9.898383702986482957e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.421970487897552815e-01
9.896513868196715746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.434926219911699941e-01
9.894627076000198640e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.447879493218883207e-01
9.892723329629897755e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.460830285624021563e-01
9.890802632347830414e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.473778574936285279e-01
9.888864987445060706e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.486724338969133696e-01
9.886910398241688380e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.499667555540352970e-01
9.884938868086849961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.512608202472094376e-01
9.882950400358708754e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.525546257590912058e-01
9.880944998464449291e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.538481698727801050e-01
9.878922665840274009e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.551414503718235860e-01
9.876883405951393247e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.564344650402207659e-01
9.874827222292024143e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.577272116624262588e-01
9.872754118385381750e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.590196880233539223e-01
9.870664097783672375e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.603118919083807992e-01
9.868557164068090248e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.616038211033507255e-01
9.866433320848807531e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.628954733945782440e-01
9.864292571764972095e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.641868465688523793e-01
9.862134920484699752e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.654779384134403841e-01
9.859960370705067589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.667687467160915427e-01
9.857768926152106204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.680592692650410835e-01
9.855560590580796365e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.693495038490137328e-01
9.853335367775060138e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.706394482572277382e-01
9.851093261547758662e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.719291002793985057e-01
9.848834275740677713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.732184577057424568e-01
9.846558414224527711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.745075183269807761e-01
9.844265680898937054e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.757962799343432414e-01
9.841956079692439907e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.770847403195719427e-01
9.839629614562476201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.783728972749251684e-01
9.837286289495379421e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.796607485931810411e-01
9.834926108506375497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.809482920676414863e-01
9.832549075639567260e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.822355254921358136e-01
9.830155194967937771e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.835224466610246574e-01
9.827744470593335890e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.848090533692036408e-01
9.825316906646471837e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.860953434121072891e-01
9.822872507286909416e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873813145857126661e-01
9.820411276703061576e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.886669646865432037e-01
9.817933219112180421e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.899522915116725053e-01
9.815438338760348325e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.912372928587280918e-01
9.812926639922475713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.925219665258951773e-01
9.810398126902289961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.938063103119204433e-01
9.807852804032328731e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.950903220161158413e-01
9.805290675673934420e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.963739994383623122e-01
9.802711746217244171e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.976573403791135886e-01
9.800116020081180990e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.989403426393999141e-01
9.797503501713453744e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.002230040208319295e-01
9.794874195590540511e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.015053223256043358e-01
9.792228106217684136e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.027872953564996139e-01
9.789565238128888902e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.040689209168919382e-01
9.786885595886904987e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.053501968107508679e-01
9.784189184083227353e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.066311208426450940e-01
9.781476007338084644e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.079116908177461587e-01
9.778746070300429194e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.091919045418323408e-01
9.775999377647935917e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.104717598212923202e-01
9.773235934086985655e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.117512544631289795e-01
