ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,2.617222251510098907e+00,-9.794968990027568267e+00
0.000000000000000000e+00,2.617222226043390165e+00,-9.794965774575340234e+00
0.000000000000000000e+00,2.617222200568944501e+00,-9.794962558150055898e+00
0.000000000000000000e+00,2.617222175086938663e+00,-9.794959340773763401e+00
0.000000000000000000e+00,2.617222149597548952e+00,-9.794956122468516213e+00
0.000000000000000000e+00,2.617222124100950786e+00,-9.794952903256369581e+00
0.000000000000000000e+00,2.617222098597322244e+00,-9.794949683159387632e+00
0.000000000000000000e+00,2.617222073086838741e+00,-9.794946462199645154e+00
0.000000000000000000e+00,2.617222047569674359e+00,-9.794943240399218709e+00
0.000000000000000000e+00,2.617222022046008512e+00,-9.794940017780191965e+00
0.000000000000000000e+00,2.617221996516013505e+00,-9.794936794364646815e+00
0.000000000000000000e+00,2.617221970979867862e+00,-9.794933570174686466e+00
0.000000000000000000e+00,2.617221945437745667e+00,-9.794930345232398139e+00
0.000000000000000000e+00,2.617221919889823667e+00,-9.794927119559899253e+00
0.000000000000000000e+00,2.617221894336276833e+00,-9.794923893179291241e+00
0.000000000000000000e+00,2.617221868777281912e+00,-9.794920666112687968e+00
0.000000000000000000e+00,2.617221843213013877e+00,-9.794917438382208630e+00
0.000000000000000000e+00,2.617221817643646808e+00,-9.794914210009979527e+00
0.000000000000000000e+00,2.617221792069359676e+00,-9.794910981018125185e+00
0.000000000000000000e+00,2.617221766490325674e+00,-9.794907751428775455e+00
0.000000000000000000e+00,2.617221740906722438e+00,-9.794904521264070851e+00
0.000000000000000000e+00,2.617221715318722719e+00,-9.794901290546148331e+00
0.000000000000000000e+00,2.617221689726504152e+00,-9.794898059297155513e+00
0.000000000000000000e+00,2.617221664130242154e+00,-9.794894827539231130e+00
0.000000000000000000e+00,2.617221638530112138e+00,-9.794891595294533460e+00
0.000000000000000000e+00,2.617221612926290408e+00,-9.794888362585213670e+00
0.000000000000000000e+00,2.617221587318951936e+00,-9.794885129433431814e+00
0.000000000000000000e+00,2.617221561708272581e+00,-9.794881895861340837e+00
0.000000000000000000e+00,2.617221536094427314e+00,-9.794878661891109672e+00
0.000000000000000000e+00,2.617221510477591995e+00,-9.794875427544901925e+00
0.000000000000000000e+00,2.617221484857945146e+00,-9.794872192844886527e+00
0.000000000000000000e+00,2.617221459235658187e+00,-9.794868957813234189e+00
0.000000000000000000e+00,2.617221433610908754e+00,-9.794865722472119174e+00
0.000000000000000000e+00,2.617221407983873593e+00,-9.794862486843710414e+00
0.000000000000000000e+00,2.617221382354726789e+00,-9.794859250950194607e+00
0.000000000000000000e+00,2.617221356723644643e+00,-9.794856014813742462e+00
0.000000000000000000e+00,2.617221331090803460e+00,-9.794852778456533571e+00
0.000000000000000000e+00,2.617221305456378211e+00,-9.794849541900758183e+00
0.000000000000000000e+00,2.617221279820543423e+00,-9.794846305168590561e+00
0.000000000000000000e+00,2.617221254183477175e+00,-9.794843068282220955e+00
0.000000000000000000e+00,2.617221228545356215e+00,-9.794839831263832508e+00
0.000000000000000000e+00,2.617221202906351962e+00,-9.794836594135610142e+00
0.000000000000000000e+00,2.617221177266643828e+00,-9.794833356919744105e+00
0.000000000000000000e+00,2.617221151626405007e+00,-9.794830119638421095e+00
0.000000000000000000e+00,2.617221125985814467e+00,-9.794826882313826033e+00
0.000000000000000000e+00,2.617221100345044960e+00,-9.794823644968152720e+00
0.000000000000000000e+00,2.617221074704274120e+00,-9.794820407623582526e+00
0.000000000000000000e+00,2.617221049063676475e+00,-9.794817170302309250e+00
0.000000000000000000e+00,2.617221023423428328e+00,-9.794813933026521369e+00
0.000000000000000000e+00,2.617220997783704650e+00,-9.794810695818403801e+00
0.000000000000000000e+00,2.617220972144683078e+00,-9.794807458700145020e+00
0.000000000000000000e+00,2.617220946506538137e+00,-9.794804221693928170e+00
0.000000000000000000e+00,2.617220920869445688e+00,-9.794800984821950607e+00
0.000000000000000000e+00,2.617220895233580702e+00,-9.794797748106384816e+00
0.000000000000000000e+00,2.617220869599119926e+00,-9.794794511569419271e+00
0.000000000000000000e+00,2.617220843966239219e+00,-9.794791275233235339e+00
0.000000000000000000e+00,2.617220818335112220e+00,-9.794788039120021494e+00
0.000000000000000000e+00,2.617220792705918342e+00,-9.794784803251946670e+00
0.000000000000000000e+00,2.617220767078829002e+00,-9.794781567651195786e+00
0.000000000000000000e+00,2.617220741454022725e+00,-9.794778332339941329e+00
0.000000000000000000e+00,2.617220715831675371e+00,-9.794775097340362890e+00
0.000000000000000000e+00,2.617220690211961465e+00,-9.794771862674625851e+00
0.000000000000000000e+00,2.617220664595055979e+00,-9.794768628364904473e+00
0.000000000000000000e+00,2.617220638981134329e+00,-9.794765394433364136e+00
0.000000000000000000e+00,2.617220613370374149e+00,-9.794762160902171999e+00
0.000000000000000000e+00,2.617220587762947748e+00,-9.794758927793482783e+00
0.000000000000000000e+00,2.617220562159034536e+00,-9.794755695129465423e+00
0.000000000000000000e+00,2.617220536558808153e+00,-9.794752462932265757e+00
0.000000000000000000e+00,2.617220510962443569e+00,-9.794749231224043839e+00
0.000000000000000000e+00,2.617220485370117089e+00,-9.794746000026949062e+00
0.000000000000000000e+00,2.617220459782002351e+00,-9.794742769363118384e+00
0.000000000000000000e+00,2.617220434198277434e+00,-9.794739539254704752e+00
0.000000000000000000e+00,2.617220408619115979e+00,-9.794736309723841572e+00
0.000000000000000000e+00,2.617220383044693843e+00,-9.794733080792658697e+00
0.000000000000000000e+00,2.617220357475185555e+00,-9.794729852483294863e+00
0.000000000000000000e+00,2.617220331910768305e+00,-9.794726624817869265e+00
0.000000000000000000e+00,2.617220306351614845e+00,-9.794723397818508204e+00
0.000000000000000000e+00,2.617220280797901033e+00,-9.794720171507327322e+00
0.000000000000000000e+00,2.617220255249803618e+00,-9.794716945906433381e+00
0.000000000000000000e+00,2.617220229707495793e+00,-9.794713721037938470e+00
0.000000000000000000e+00,2.617220204171154307e+00,-9.794710496923942245e+00
0.000000000000000000e+00,2.617220178640952355e+00,-9.794707273586547913e+00
0.000000000000000000e+00,2.617220153117066239e+00,-9.794704051047837368e+00
0.000000000000000000e+00,2.617220127599670487e+00,-9.794700829329904934e+00
0.000000000000000000e+00,2.617220102088940070e+00,-9.794697608454827176e+00
0.000000000000000000e+00,2.617220076585049071e+00,-9.794694388444678879e+00
0.000000000000000000e+00,2.617220051088173793e+00,-9.794691169321527724e+00
0.000000000000000000e+00,2.617220025598487876e+00,-9.794687951107437840e+00
0.000000000000000000e+00,2.617220000116166734e+00,-9.794684733824469802e+00
0.000000000000000000e+00,2.617219974641384006e+00,-9.794681517494666423e+00
0.000000000000000000e+00,2.617219949174314664e+00,-9.794678302140072290e+00
0.000000000000000000e+00,2.617219923715134566e+00,-9.794675087782730216e+00
0.000000000000000000e+00,2.617219898264016464e+00,-9.794671874444663473e+00
0.000000000000000000e+00,2.617219872821134885e+00,-9.794668662147895333e+00
0.000000000000000000e+00,2.617219847386665244e+00,-9.794665450914443738e+00
0.000000000000000000e+00,2.617219821960781179e+00,-9.794662240766315975e+00
0.000000000000000000e+00,2.617219796543657662e+00,-9.794659031725515774e+00
0.000000000000000000e+00,2.617219771135469664e+00,-9.794655823814030882e+00
0.000000000000000000e+00,2.617219745736388603e+00,-9.794652617053852595e+00
0.000000000000000000e+00,2.617219720346589895e+00,-9.794649411466952671e+00
0.000000000000000000e+00,2.617219694966248067e+00,-9.794646207075306421e+00
0.000000000000000000e+00,2.617219669595537646e+00,-9.794643003900871392e+00
0.000000000000000000e+00,2.617219644234630493e+00,-9.794639801965601578e+00
0.000000000000000000e+00,2.617219618883702026e+00,-9.794636601291442091e+00
0.000000000000000000e+00,2.617219593542924549e+00,-9.794633401900327385e+00
0.000000000000000000e+00,2.617219568212473924e+00,-9.794630203814188363e+00
0.000000000000000000e+00,2.617219542892522011e+00,-9.794627007054936385e+00
0.000000000000000000e+00,2.617219517583242894e+00,-9.794623811644481037e+00
0.000000000000000000e+00,2.617219492284810212e+00,-9.794620617604728352e+00
0.000000000000000000e+00,2.617219466997397603e+00,-9.794617424957566598e+00
0.000000000000000000e+00,2.617219441721178264e+00,-9.794614233724873387e+00
0.000000000000000000e+00,2.617219416456324055e+00,-9.794611043928520999e+00
0.000000000000000000e+00,2.617219391203009504e+00,-9.794607855590369283e+00
0.000000000000000000e+00,2.617219365961407362e+00,-9.794604668732270980e+00
0.000000000000000000e+00,2.617219340731691268e+00,-9.794601483376062845e+00
0.000000000000000000e+00,2.617219315514033973e+00,-9.794598299543581632e+00
0.000000000000000000e+00,2.617219290308606894e+00,-9.794595117256646333e+00
0.000000000000000000e+00,2.617219265115584115e+00,-9.794591936537065280e+00
0.000000000000000000e+00,2.617219239935138386e+00,-9.794588757406634372e+00
0.000000000000000000e+00,2.617219214767441571e+00,-9.794585579887144178e+00
0.000000000000000000e+00,2.617219189612666863e+00,-9.794582404000372833e+00
0.000000000000000000e+00,2.617219164470986570e+00,-9.794579229768080708e+00
0.000000000000000000e+00,2.617219139342572110e+00,-9.794576057212026399e+00
0.000000000000000000e+00,2.617219114227596233e+00,-9.794572886353954289e+00
0.000000000000000000e+00,2.617219089126231246e+00,-9.794569717215589222e+00
0.000000000000000000e+00,2.617219064038650345e+00,-9.794566549818654266e+00
0.000000000000000000e+00,2.617219038965023614e+00,-9.794563384184856503e+00
0.000000000000000000e+00,2.617219013905523362e+00,-9.794560220335894130e+00
0.000000000000000000e+00,2.617218988860322781e+00,-9.794557058293438701e+00
0.000000000000000000e+00,2.617218963829590628e+00,-9.794553898079174203e+00
0.000000000000000000e+00,2.617218938813500984e+00,-9.794550739714750875e+00
0.000000000000000000e+00,2.617218913812223491e+00,-9.794547583221817177e+00
0.000000000000000000e+00,2.617218888825932233e+00,-9.794544428622003807e+00
0.000000000000000000e+00,2.617218863854796851e+00,-9.794541275936932578e+00
0.000000000000000000e+00,2.617218838898986988e+00,-9.794538125188202216e+00
0.000000000000000000e+00,2.617218813958675394e+00,-9.794534976397414994e+00
0.000000000000000000e+00,2.617218789034032600e+00,-9.794531829586148319e+00
0.000000000000000000e+00,2.617218764125230912e+00,-9.794528684775961835e+00
0.000000000000000000e+00,2.617218739232438640e+00,-9.794525541988415185e+00
0.000000000000000000e+00,2.617218714355827203e+00,-9.794522401245043142e+00
0.000000000000000000e+00,2.617218689495568018e+00,-9.794519262567369822e+00
0.000000000000000000e+00,2.617218664651830728e+00,-9.794516125976905130e+00
0.000000000000000000e+00,2.617218639824785420e+00,-9.794512991495148313e+00
0.000000000000000000e+00,2.617218615014602623e+00,-9.794509859143577302e+00
0.000000000000000000e+00,2.617218590221452423e+00,-9.794506728943661145e+00
0.000000000000000000e+00,2.617218565445504908e+00,-9.794503600916845798e+00
0.000000000000000000e+00,2.617218540686928385e+00,-9.794500475084575442e+00
0.000000000000000000e+00,2.617218515945896051e+00,-9.794497351468269386e+00
0.000000000000000000e+00,2.617218491222573107e+00,-9.794494230089332731e+00
0.000000000000000000e+00,2.617218466517132303e+00,-9.794491110969158143e+00
0.000000000000000000e+00,2.617218441829741948e+00,-9.794487994129124075e+00
0.000000000000000000e+00,2.617218417160569910e+00,-9.794484879590585891e+00
0.000000000000000000e+00,2.617218392509786717e+00,-9.794481767374891845e+00
0.000000000000000000e+00,2.617218367877561125e+00,-9.794478657503367103e+00
0.000000000000000000e+00,2.617218343264062330e+00,-9.794475549997326169e+00
0.000000000000000000e+00,2.617218318669459975e+00,-9.794472444878067563e+00
0.000000000000000000e+00,2.617218294093919262e+00,-9.794469342166864934e+00
0.000000000000000000e+00,2.617218269537611164e+00,-9.794466241884988378e+00
0.000000000000000000e+00,2.617218245000703103e+00,-9.794463144053679571e+00
0.000000000000000000e+00,2.617218220483364277e+00,-9.794460048694167753e+00
0.000000000000000000e+00,2.617218195985761664e+00,-9.794456955827671507e+00
0.000000000000000000e+00,2.617218171508064017e+00,-9.794453865475380994e+00
0.000000000000000000e+00,2.617218147050437871e+00,-9.794450777658475715e+00
0.000000000000000000e+00,2.617218122613051978e+00,-9.794447692398120964e+00
0.000000000000000000e+00,2.617218098196073761e+00,-9.794444609715451833e+00
0.000000000000000000e+00,2.617218073799671529e+00,-9.794441529631603416e+00
0.000000000000000000e+00,2.617218049424009152e+00,-9.794438452167677056e+00
0.000000000000000000e+00,2.617218025069256715e+00,-9.794435377344768767e+00
0.000000000000000000e+00,2.617218000735580752e+00,-9.794432305183944365e+00
0.000000000000000000e+00,2.617217976423146908e+00,-9.794429235706259007e+00
0.000000000000000000e+00,2.617217952132122605e+00,-9.794426168932751864e+00
0.000000000000000000e+00,2.617217927862674820e+00,-9.794423104884433684e+00
0.000000000000000000e+00,2.617217903614968311e+00,-9.794420043582308111e+00
0.000000000000000000e+00,2.617217879389170498e+00,-9.794416985047350366e+00
0.000000000000000000e+00,2.617217855185447917e+00,-9.794413929300521460e+00
0.000000000000000000e+00,2.617217831003965323e+00,-9.794410876362764640e+00
0.000000000000000000e+00,2.617217806844888806e+00,-9.794407826254998284e+00
0.000000000000000000e+00,2.617217782708383567e+00,-9.794404778998130112e+00
0.000000000000000000e+00,2.617217758594616583e+00,-9.794401734613035870e+00
0.000000000000000000e+00,2.617217734503751281e+00,-9.794398693120584198e+00
0.000000000000000000e+00,2.617217710435953304e+00,-9.794395654541615315e+00
0.000000000000000000e+00,2.617217686391388742e+00,-9.794392618896951674e+00
0.000000000000000000e+00,2.617217662370221021e+00,-9.794389586207403298e+00
0.000000000000000000e+00,2.617217638372614452e+00,-9.794386556493742901e+00
0.000000000000000000e+00,2.617217614398735126e+00,-9.794383529776739650e+00
0.000000000000000000e+00,2.617217590448746911e+00,-9.794380506077132509e+00
0.000000000000000000e+00,2.617217566522812788e+00,-9.794377485415646234e+00
0.000000000000000000e+00,2.617217542621099291e+00,-9.794374467812978935e+00
0.000000000000000000e+00,2.617217518743765847e+00,-9.794371453289810958e+00
0.000000000000000000e+00,2.617217494890980767e+00,-9.794368441866796005e+00
0.000000000000000000e+00,2.617217471062904810e+00,-9.794365433564575341e+00
0.000000000000000000e+00,2.617217447259703178e+00,-9.794362428403765364e+00
0.000000000000000000e+00,2.617217423481536631e+00,-9.794359426404959379e+00
0.000000000000000000e+00,2.617217399728568594e+00,-9.794356427588725822e+00
0.000000000000000000e+00,2.617217376000964268e+00,-9.794353431975620694e+00
0.000000000000000000e+00,2.617217352298885302e+00,-9.794350439586169799e+00
0.000000000000000000e+00,2.617217328622491568e+00,-9.794347450440882952e+00
0.000000000000000000e+00,2.617217304971948710e+00,-9.794344464560236219e+00
0.000000000000000000e+00,2.617217281347417046e+00,-9.794341481964698559e+00
0.000000000000000000e+00,2.617217257749058668e+00,-9.794338502674708735e+00
0.000000000000000000e+00,2.617217234177036111e+00,-9.794335526710680639e+00
0.000000000000000000e+00,2.617217210631510138e+00,-9.794332554093008625e+00
0.000000000000000000e+00,2.617217187112641952e+00,-9.794329584842063952e+00
0.000000000000000000e+00,2.617217163620593201e+00,-9.794326618978200116e+00
0.000000000000000000e+00,2.617217140155525534e+00,-9.794323656521731536e+00
0.000000000000000000e+00,2.617217116717600156e+00,-9.794320697492963745e+00
0.000000000000000000e+00,2.617217093306974718e+00,-9.794317741912172082e+00
0.000000000000000000e+00,2.617217069923811756e+00,-9.794314789799615895e+00
0.000000000000000000e+00,2.617217046568272476e+00,-9.794311841175524336e+00
0.000000000000000000e+00,2.617217023240514973e+00,-9.794308896060101688e+00
0.000000000000000000e+00,2.617216999940701339e+00,-9.794305954473527365e+00
0.000000000000000000e+00,2.617216976668990114e+00,-9.794303016435961240e+00
0.000000000000000000e+00,2.617216953425539394e+00,-9.794300081967541871e+00
0.000000000000000000e+00,2.617216930210510384e+00,-9.794297151088374065e+00
0.000000000000000000e+00,2.617216907024061179e+00,-9.794294223818544864e+00
0.000000000000000000e+00,2.617216883866351651e+00,-9.794291300178109339e+00
0.000000000000000000e+00,2.617216860737539452e+00,-9.794288380187103016e+00
0.000000000000000000e+00,2.617216837637784899e+00,-9.794285463865543662e+00
0.000000000000000000e+00,2.617216814567244310e+00,-9.794282551233408185e+00
0.000000000000000000e+00,2.617216791526076669e+00,-9.794279642310655731e+00
0.000000000000000000e+00,2.617216768514439629e+00,-9.794276737117227682e+00
0.000000000000000000e+00,2.617216745532492617e+00,-9.794273835673022788e+00
0.000000000000000000e+00,2.617216722580389288e+00,-9.794270937997934467e+00
0.000000000000000000e+00,2.617216699658290846e+00,-9.794268044111809957e+00
0.000000000000000000e+00,2.617216676766352279e+00,-9.794265154034484056e+00
0.000000000000000000e+00,2.617216653904732571e+00,-9.794262267785763143e+00
0.000000000000000000e+00,2.617216631073585376e+00,-9.794259385385423400e+00
0.000000000000000000e+00,2.617216608273069234e+00,-9.794256506853217914e+00
0.000000000000000000e+00,2.617216585503339576e+00,-9.794253632208874905e+00
0.000000000000000000e+00,2.617216562764553167e+00,-9.794250761472085287e+00
0.000000000000000000e+00,2.617216540056866325e+00,-9.794247894662529319e+00
0.000000000000000000e+00,2.617216517380432261e+00,-9.794245031799848178e+00
0.000000000000000000e+00,2.617216494735409960e+00,-9.794242172903663501e+00
0.000000000000000000e+00,2.617216472121950854e+00,-9.794239317993559624e+00
0.000000000000000000e+00,2.617216449540213485e+00,-9.794236467089108444e+00
0.000000000000000000e+00,2.617216426990350175e+00,-9.794233620209839231e+00
0.000000000000000000e+00,2.617216404472515912e+00,-9.794230777375268815e+00
0.000000000000000000e+00,2.617216381986866125e+00,-9.794227938604867845e+00
0.000000000000000000e+00,2.617216359533553138e+00,-9.794225103918094533e+00
0.000000000000000000e+00,2.617216337112733271e+00,-9.794222273334375117e+00
0.000000000000000000e+00,2.617216314724557513e+00,-9.794219446873102086e+00
0.000000000000000000e+00,2.617216292369181740e+00,-9.794216624553650163e+00
0.000000000000000000e+00,2.617216270046757387e+00,-9.794213806395354993e+00
0.000000000000000000e+00,2.617216247757438552e+00,-9.794210992417525574e+00
0.000000000000000000e+00,2.617216225501376670e+00,-9.794208182639453142e+00
0.000000000000000000e+00,2.617216203278726727e+00,-9.794205377080384523e+00
0.000000000000000000e+00,2.617216181089638383e+00,-9.794202575759548779e+00
0.000000000000000000e+00,2.617216158934265291e+00,-9.794199778696139447e+00
0.000000000000000000e+00,2.617216136812759331e+00,-9.794196985909325193e+00
0.000000000000000000e+00,2.617216114725271048e+00,-9.794194197418244485e+00
0.000000000000000000e+00,2.617216092671952321e+00,-9.794191413242003819e+00
0.000000000000000000e+00,2.617216070652954585e+00,-9.794188633399686594e+00
0.000000000000000000e+00,2.617216048668429274e+00,-9.794185857910335358e+00
0.000000000000000000e+00,2.617216026718526933e+00,-9.794183086792967785e+00
0.000000000000000000e+00,2.617216004803395890e+00,-9.794180320066580236e+00
0.000000000000000000e+00,2.617215982923188911e+00,-9.794177557750128216e+00
0.000000000000000000e+00,2.617215961078054764e+00,-9.794174799862538805e+00
0.000000000000000000e+00,2.617215939268143998e+00,-9.794172046422712441e+00
0.000000000000000000e+00,2.617215917493604938e+00,-9.794169297449515810e+00
0.000000000000000000e+00,2.617215895754587240e+00,-9.794166552961788952e+00
0.000000000000000000e+00,2.617215874051241009e+00,-9.794163812978334605e+00
0.000000000000000000e+00,2.617215852383713681e+00,-9.794161077517932412e+00
0.000000000000000000e+00,2.617215830752154027e+00,-9.794158346599322940e+00
0.000000000000000000e+00,2.617215809156710371e+00,-9.794155620241220106e+00
0.000000000000000000e+00,2.617215787597531929e+00,-9.794152898462309409e+00
0.000000000000000000e+00,2.617215766074763472e+00,-9.794150181281239043e+00
0.000000000000000000e+00,2.617215744588555992e+00,-9.794147468716632332e+00
0.000000000000000000e+00,2.617215723139054706e+00,-9.794144760787068194e+00
0.000000000000000000e+00,2.617215701726407495e+00,-9.794142057511111332e+00
0.000000000000000000e+00,2.617215680350760465e+00,-9.794139358907280268e+00
0.000000000000000000e+00,2.617215659012261497e+00,-9.794136664994068653e+00
0.000000000000000000e+00,2.617215637711054477e+00,-9.794133975789941715e+00
0.000000000000000000e+00,2.617215616447286841e+00,-9.794131291313314946e+00
0.000000000000000000e+00,2.617215595221104252e+00,-9.794128611582593180e+00
0.000000000000000000e+00,2.617215574032651926e+00,-9.794125936616136840e+00
0.000000000000000000e+00,2.617215552882075524e+00,-9.794123266432272601e+00
0.000000000000000000e+00,2.617215531769519821e+00,-9.794120601049298713e+00
0.000000000000000000e+00,2.617215510695130032e+00,-9.794117940485486784e+00
0.000000000000000000e+00,2.617215489659049155e+00,-9.794115284759058682e+00
0.000000000000000000e+00,2.617215468661424183e+00,-9.794112633888213182e+00
0.000000000000000000e+00,2.617215447702394560e+00,-9.794109987891120639e+00
0.000000000000000000e+00,2.617215426782109056e+00,-9.794107346785905222e+00
0.000000000000000000e+00,2.617215405900706227e+00,-9.794104710590673335e+00
0.000000000000000000e+00,2.617215385058333510e+00,-9.794102079323481647e+00
0.000000000000000000e+00,2.617215364255130350e+00,-9.794099453002365507e+00
0.000000000000000000e+00,2.617215343491241519e+00,-9.794096831645314083e+00
0.000000000000000000e+00,2.617215322766808683e+00,-9.794094215270295223e+00
0.000000000000000000e+00,2.617215302081973949e+00,-9.794091603895237697e+00
0.000000000000000000e+00,2.617215281436878094e+00,-9.794088997538034747e+00
0.000000000000000000e+00,2.617215260831663670e+00,-9.794086396216545864e+00
0.000000000000000000e+00,2.617215240266471010e+00,-9.794083799948593239e+00
0.000000000000000000e+00,2.617215219741442667e+00,-9.794081208751970635e+00
0.000000000000000000e+00,2.617215199256719416e+00,-9.794078622644432741e+00
0.000000000000000000e+00,2.617215178812439369e+00,-9.794076041643700492e+00
0.000000000000000000e+00,2.617215158408744635e+00,-9.794073465767459297e+00
0.000000000000000000e+00,2.617215138045774214e+00,-9.794070895033357260e+00
0.000000000000000000e+00,2.617215117723667550e+00,-9.794068329459015843e+00
0.000000000000000000e+00,2.617215097442564531e+00,-9.794065769062008542e+00
0.000000000000000000e+00,2.617215077202603268e+00,-9.794063213859882211e+00
0.000000000000000000e+00,2.617215057003923651e+00,-9.794060663870146399e+00
0.000000000000000000e+00,2.617215036846663345e+00,-9.794058119110275129e+00
0.000000000000000000e+00,2.617215016730961352e+00,-9.794055579597703343e+00
0.000000000000000000e+00,2.617214996656954895e+00,-9.794053045349834008e+00
0.000000000000000000e+00,2.617214976624780309e+00,-9.794050516384032790e+00
0.000000000000000000e+00,2.617214956634577039e+00,-9.794047992717626272e+00
0.000000000000000000e+00,2.617214936686481863e+00,-9.794045474367907289e+00
0.000000000000000000e+00,2.617214916780630674e+00,-9.794042961352134924e+00
0.000000000000000000e+00,2.617214896917159805e+00,-9.794040453687527403e+00
0.000000000000000000e+00,2.617214877096206926e+00,-9.794037951391269203e+00
0.000000000000000000e+00,2.617214857317904375e+00,-9.794035454480500391e+00
0.000000000000000000e+00,2.617214837582391151e+00,-9.794032962972337941e+00
0.000000000000000000e+00,2.617214817889802703e+00,-9.794030476883852643e+00
0.000000000000000000e+00,2.617214798240271811e+00,-9.794027996232074429e+00
0.000000000000000000e+00,2.617214778633933481e+00,-9.794025521034006587e+00
0.000000000000000000e+00,2.617214759070923158e+00,-9.794023051306609773e+00
0.000000000000000000e+00,2.617214739551374514e+00,-9.794020587066800232e+00
0.000000000000000000e+00,2.617214720075420775e+00,-9.794018128331471118e+00
0.000000000000000000e+00,2.617214700643197389e+00,-9.794015675117465847e+00
0.000000000000000000e+00,2.617214681254835362e+00,-9.794013227441595859e+00
0.000000000000000000e+00,2.617214661910467921e+00,-9.794010785320629964e+00
0.000000000000000000e+00,2.617214642610228292e+00,-9.794008348771306771e+00
0.000000000000000000e+00,2.617214623354249259e+00,-9.794005917810316930e+00
0.000000000000000000e+00,2.617214604142660050e+00,-9.794003492454322668e+00
0.000000000000000000e+00,2.617214584975597447e+00,-9.794001072719938250e+00
0.000000000000000000e+00,2.617214565853187125e+00,-9.793998658623745968e+00
0.000000000000000000e+00,2.617214546775564976e+00,-9.793996250182287255e+00
0.000000000000000000e+00,2.617214527742858010e+00,-9.793993847412066245e+00
0.000000000000000000e+00,2.617214508755198565e+00,-9.793991450329542658e+00
0.000000000000000000e+00,2.617214489812717204e+00,-9.793989058951147797e+00
0.000000000000000000e+00,2.617214470915541824e+00,-9.793986673293265000e+00
0.000000000000000000e+00,2.617214452063804764e+00,-9.793984293372238525e+00
0.000000000000000000e+00,2.617214433257633033e+00,-9.793981919204377107e+00
0.000000000000000000e+00,2.617214414497155861e+00,-9.793979550805950396e+00
0.000000000000000000e+00,2.617214395782502478e+00,-9.793977188193183636e+00
0.000000000000000000e+00,2.617214377113799451e+00,-9.793974831382271873e+00
0.000000000000000000e+00,2.617214358491177340e+00,-9.793972480389356861e+00
0.000000000000000000e+00,2.355414952115614025e+00,-9.793970135230550156e+00
0.000000000000000000e+00,2.119795486415794183e+00,-9.793968029642595496e+00
0.000000000000000000e+00,1.907737967316704086e+00,-9.793966138727951076e+00
0.000000000000000000e+00,1.716886200152220932e+00,-9.793964440254782744e+00
0.000000000000000000e+00,1.545119609723968557e+00,-9.793962914357699390e+00
0.000000000000000000e+00,1.390529678354331944e+00,-9.793961543274443571e+00
0.000000000000000000e+00,1.251398740134205489e+00,-9.793960311113817596e+00
0.000000000000000000e+00,1.126180895746006438e+00,-9.793959203650842937e+00
0.000000000000000000e+00,1.013484835804404849e+00,-9.793958208145696176e+00
0.000000000000000000e+00,9.120583818630073614e-01,-9.793957313183438984e+00
0.000000000000000000e+00,8.207745733203863914e-01,-9.793956508531977079e+00
0.000000000000000000e+00,7.386191456355231111e-01,-9.793955785015988624e+00
0.000000000000000000e+00,6.646792607217161253e-01,-9.793955134404939145e+00
0.000000000000000000e+00,5.981333643011089718e-01,-9.793954549313459879e+00
0.000000000000000000e+00,5.382420575237732985e-01,-9.793954023112659613e+00
0.000000000000000000e+00,4.843398814248880968e-01,-9.793953549851091012e+00
0.000000000000000000e+00,4.358279229362083118e-01,-9.793953124184266557e+00
0.000000000000000000e+00,3.921671602963890946e-01,-9.793952741311716892e+00
0.000000000000000000e+00,3.528724739202814820e-01,-9.793952396920788672e+00
0.000000000000000000e+00,3.175072561813011562e-01,-9.793952087136389650e+00
0.000000000000000000e+00,2.856785602155628156e-01,-9.793951808476036192e+00
0.000000000000000000e+00,2.570327338456022681e-01,-9.793951557809640107e+00
0.000000000000000000e+00,2.312514901117282140e-01,-9.793951332323468151e+00
0.000000000000000000e+00,2.080483707502402413e-01,-9.793951129487885154e+00
0.000000000000000000e+00,1.871655633238251959e-01,-9.793950947028415399e+00
0.000000000000000000e+00,1.683710366389155055e-01,-9.793950782899825569e+00
0.000000000000000000e+00,1.514559626213117238e-01,-9.793950635262843818e+00
0.000000000000000000e+00,1.362323960042436111e-01,-9.793950502463307117e+00
0.000000000000000000e+00,1.225311860476255010e-01,-9.793950383013413585e+00
0.000000000000000000e+00,1.102000970853864309e-01,-9.793950275574909270e+00
0.000000000000000000e+00,9.910211701806739826e-02,-9.793950178943997997e+00
0.000000000000000000e+00,8.911393495615939353e-02,-9.793950092037759347e+00
0.000000000000000000e+00,8.012457109910745001e-02,-9.793950013881977057e+00
0.000000000000000000e+00,7.203414362641476221e-02,-9.793949943600198438e+00
0.000000000000000000e+00,6.475275889963631737e-02,-9.793949880403868491e+00
0.000000000000000000e+00,5.819951264417339010e-02,-9.793949823583515624e+00
0.000000000000000000e+00,5.230159101288843482e-02,-9.793949772500786466e+00
0.000000000000000000e+00,4.699346154335885123e-02,-9.793949726581317350e+00
0.000000000000000000e+00,4.221614501940518932e-02,-9.793949685308277253e+00
0.000000000000000000e+00,3.791656014646668099e-02,-9.793949648216631942e+00
0.000000000000000000e+00,3.404693375943926292e-02,-9.793949614887916155e+00
