ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
3.264755867010114088e+01,2.891797810102898936e+00,3.753065687399474371e+01
3.265501748906032020e+01,2.806316888980444624e+00,3.753065687399474371e+01
3.266225249418600640e+01,2.720816733676110211e+00,3.753065687399474371e+01
3.266926363589029592e+01,2.635297930198387650e+00,3.753065687399474371e+01
3.267605086611960274e+01,2.549761064683608858e+00,3.753065687399474371e+01
3.268261413835500662e+01,2.464206723391871634e+00,3.753065687399474371e+01
3.268895340761256563e+01,2.378635492703082388e+00,3.753065687399474371e+01
3.269506863044365019e+01,2.293047959112844314e+00,3.753065687399474371e+01
3.270095976493519885e+01,2.207444709228588042e+00,3.753065687399474371e+01
3.270662677071003799e+01,2.121826329765374552e+00,3.753065687399474371e+01
3.271206960892713766e+01,2.036193407542018718e+00,3.753065687399474371e+01
3.271728824228189580e+01,1.950546529476979929e+00,3.753065687399474371e+01
3.272228263500638690e+01,1.864886282584373278e+00,3.753065687399474371e+01
3.272705275286959647e+01,1.779213253969966768e+00,3.753065687399474371e+01
3.273159856317767691e+01,1.693528030827076369e+00,3.753065687399474371e+01
3.273592003477414636e+01,1.607831200432657814e+00,3.753065687399474371e+01
3.274001713804012326e+01,1.522123350143189890e+00,3.753065687399474371e+01
3.274388984489451815e+01,1.436405067390654766e+00,3.753065687399474371e+01
3.274753812879423975e+01,1.350676939678590260e+00,3.753065687399474371e+01
3.275096196473435128e+01,1.264939554578016656e+00,3.753065687399474371e+01
3.275416132924826229e+01,1.179193499723342198e+00,3.753065687399474371e+01
3.275713620040789209e+01,1.093439362808424242e+00,3.753065687399474371e+01
3.275988655782380476e+01,1.007677731582546254e+00,3.753065687399474371e+01
3.276241238264535127e+01,9.219091938462955493e-01,3.753065687399474371e+01
3.276471365756082577e+01,8.361343374476263302e-01,3.753065687399474371e+01
3.276679036679753665e+01,7.503537502778298007e-01,3.753065687399474371e+01
3.276864249612195579e+01,6.645680202674463244e-01,3.753065687399474371e+01
3.277027003283979667e+01,5.787777353822340931e-01,3.753065687399474371e+01
3.277167296579609967e+01,4.929834836192283909e-01,3.753065687399474371e+01
3.277285128537531733e+01,4.071858530026260525e-01,3.753065687399474371e+01
3.277380498350138538e+01,3.213854315797494698e-01,3.753065687399474371e+01
3.277453405363776540e+01,2.355828074171106845e-01,3.753065687399474371e+01
3.277503849078748743e+01,1.497785685962881586e-01,3.753065687399474371e+01
3.277531829149319265e+01,6.397330320992682118e-02,3.753065687399474371e+01
3.277537345383716882e+01,-2.183240064232103150e-02,3.753065687399474371e+01
3.277520397744132907e+01,-1.076379548577389156e-01,3.753065687399474371e+01
3.277480986346725444e+01,-1.934427713346670297e-01,3.753065687399474371e+01
3.277419111461615131e+01,-2.792462619764993215e-01,3.753065687399474371e+01
3.277334773512885846e+01,-3.650478386957196064e-01,3.753065687399474371e+01
3.277227973078579737e+01,-4.508469134179272642e-01,3.753065687399474371e+01
3.277098710890695799e+01,-5.366428980858718445e-01,3.753065687399474371e+01
3.276946987835182767e+01,-6.224352046634806790e-01,3.753065687399474371e+01
3.276772804951932017e+01,-7.082232451398896567e-01,3.753065687399474371e+01
3.276576163434776134e+01,-7.940064315335058076e-01,3.753065687399474371e+01
3.276357064631471161e+01,-8.797841758959444869e-01,3.753065687399474371e+01
3.276115510043698009e+01,-9.655558903161506334e-01,3.753065687399474371e+01
3.275851501327043280e+01,-1.051320986924396905e+00,3.753065687399474371e+01
3.275565040290993579e+01,-1.137078877896314344e+00,3.753065687399474371e+01
3.275256128898922015e+01,-1.222828975456921929e+00,3.753065687399474371e+01
3.274924769268070435e+01,-1.308570691884650250e+00,3.753065687399474371e+01
3.274570963669542323e+01,-1.394303439515376830e+00,3.753065687399474371e+01
3.274194714528281480e+01,-1.480026630746448690e+00,3.753065687399474371e+01
3.273796024423056394e+01,-1.565739678040710015e+00,3.753065687399474371e+01
3.273374896086445318e+01,-1.651441993930533814e+00,3.753065687399474371e+01
3.272931332404814242e+01,-1.737132991021842043e+00,3.753065687399474371e+01
3.272465336418299842e+01,-1.822812081998135714e+00,3.753065687399474371e+01
3.271976911320785320e+01,-1.908478679624519225e+00,3.753065687399474371e+01
3.271466060459881930e+01,-1.994132196751722930e+00,3.753065687399474371e+01
3.270932787336904823e+01,-2.079772046320132350e+00,3.753065687399474371e+01
3.270377095606847462e+01,-2.165397641363807413e+00,3.753065687399474371e+01
3.269798989078359597e+01,-2.251008395014507002e+00,3.753065687399474371e+01
3.269198471713718135e+01,-2.336603720505711301e+00,3.753065687399474371e+01
3.268575547628801559e+01,-2.422183031176643020e+00,3.753065687399474371e+01
3.267930221093062215e+01,-2.507745740476289953e+00,3.753065687399474371e+01
3.267262496529495763e+01,-2.593291261967422656e+00,3.753065687399474371e+01
3.266572378514612041e+01,-2.678819009330614787e+00,3.753065687399474371e+01
3.265859871778402379e+01,-2.764328396368263441e+00,3.753065687399474371e+01
3.265124981204307630e+01,-2.849818837008603278e+00,3.753065687399474371e+01
3.264367711829186192e+01,-2.935289745309727749e+00,3.753065687399474371e+01
3.263588068843277057e+01,-3.020740535463599663e+00,3.753065687399474371e+01
3.262786057590166422e+01,-3.106170621800072418e+00,3.753065687399474371e+01
3.261961683566750025e+01,-3.191579418790899680e+00,3.753065687399474371e+01
3.261114952423193358e+01,-3.276966341053749510e+00,3.753065687399474371e+01
3.260245869962898979e+01,-3.362330803356218478e+00,3.753065687399474371e+01
3.259354442142459618e+01,-3.447672220619840022e+00,3.753065687399474371e+01
3.258440675071621939e+01,-3.532990007924094567e+00,3.753065687399474371e+01
3.257504575013243198e+01,-3.618283580510422315e+00,3.753065687399474371e+01
3.256546148383247896e+01,-3.703552353786225826e+00,3.753065687399474371e+01
3.255565401750585153e+01,-3.788795743328881471e+00,3.753065687399474371e+01
3.254562341837183226e+01,-3.874013164889741567e+00,3.753065687399474371e+01
3.253536975517901908e+01,-3.959204034398141392e+00,3.753065687399474371e+01
3.252489309820486341e+01,-4.044367767965398208e+00,3.753065687399474371e+01
3.251419351925521539e+01,-4.129503781888820058e+00,3.753065687399474371e+01
3.250327109166378392e+01,-4.214611492655698122e+00,3.753065687399474371e+01
3.249212589029166054e+01,-4.299690316947314628e+00,3.753065687399474371e+01
3.248075799152680787e+01,-4.384739671642932102e+00,3.753065687399474371e+01
3.246916747328353381e+01,-4.469758973823796389e+00,3.753065687399474371e+01
3.245735441500195861e+01,-4.554747640777130790e+00,3.753065687399474371e+01
3.244531889764745358e+01,-4.639705090000128429e+00,3.753065687399474371e+01
3.243306100371010814e+01,-4.724630739203944607e+00,3.753065687399474371e+01
3.242058081720415430e+01,-4.809524006317688283e+00,3.753065687399474371e+01
3.240787842366739113e+01,-4.894384309492411766e+00,3.753065687399474371e+01
3.239495391016060921e+01,-4.979211067105099531e+00,3.753065687399474371e+01
3.238180736526696535e+01,-5.064003697762654355e+00,3.753065687399474371e+01
3.236843887909142126e+01,-5.148761620305877251e+00,3.753065687399474371e+01
3.235484854326007564e+01,-5.233484253813458942e+00,3.753065687399474371e+01
3.234103645091956736e+01,-5.318171017605955342e+00,3.753065687399474371e+01
3.232700269673642879e+01,-5.402821331249769266e+00,3.753065687399474371e+01
3.231274737689644638e+01,-5.487434614561130353e+00,3.753065687399474371e+01
3.229827058910398563e+01,-5.572010287610067891e+00,3.753065687399474371e+01
3.228357243258132314e+01,-5.656547770724389856e+00,3.753065687399474371e+01
3.226865300806798587e+01,-5.741046484493651292e+00,3.753065687399474371e+01
3.225351241782003342e+01,-5.825505849773129796e+00,3.753065687399474371e+01
3.223815076560937598e+01,-5.909925287687792128e+00,3.753065687399474371e+01
3.222256815672305663e+01,-5.994304219636264364e+00,3.753065687399474371e+01
3.220676469796254082e+01,-6.078642067294794060e+00,3.753065687399474371e+01
3.219074049764295609e+01,-6.162938252621216861e+00,3.753065687399474371e+01
3.217449566559237439e+01,-6.247192197858916884e+00,3.753065687399474371e+01
3.215803031315106608e+01,-6.331403325540787108e+00,3.753065687399474371e+01
3.214134455317071115e+01,-6.415571058493188872e+00,3.753065687399474371e+01
3.212443850001363188e+01,-6.499694819839902493e+00,3.753065687399474371e+01
3.210731226955203965e+01,-6.583774033006088544e+00,3.753065687399474371e+01
3.208996597916718230e+01,-6.667808121722234915e+00,3.753065687399474371e+01
3.207239974774859803e+01,-6.751796510028104770e+00,3.753065687399474371e+01
3.205461369569327701e+01,-6.835738622276689824e+00,3.753065687399474371e+01
3.203660794490481578e+01,-6.919633883138152974e+00,3.753065687399474371e+01
3.201838261879262859e+01,-7.003481717603767365e+00,3.753065687399474371e+01
3.199993784227104854e+01,-7.087281550989866119e+00,3.753065687399474371e+01
3.198127374175851756e+01,-7.171032808941772529e+00,3.753065687399474371e+01
3.196239044517668049e+01,-7.254734917437743569e+00,3.753065687399474371e+01
3.194328808194954661e+01,-7.338387302792899192e+00,3.753065687399474371e+01
3.192396678300256951e+01,-7.421989391663156077e+00,3.753065687399474371e+01
3.190442668076177668e+01,-7.505540611049160482e+00,3.753065687399474371e+01
3.188466790915283156e+01,-7.589040388300205997e+00,3.753065687399474371e+01
3.186469060360014538e+01,-7.672488151118171729e+00,3.753065687399474371e+01
3.184449490102593217e+01,-7.755883327561432949e+00,3.753065687399474371e+01
3.182408093984928144e+01,-7.839225346048790399e+00,3.753065687399474371e+01
3.180344885998519189e+01,-7.922513635363378270e+00,3.753065687399474371e+01
3.178259880284362993e+01,-8.005747624656590844e+00,3.753065687399474371e+01
3.176153091132855621e+01,-8.088926743451981594e+00,3.753065687399474371e+01
3.174024532983693447e+01,-8.172050421649187157e+00,3.753065687399474371e+01
3.171874220425776159e+01,-8.255118089527821112e+00,3.753065687399474371e+01
3.169702168197105152e+01,-8.338129177751390841e+00,3.753065687399474371e+01
3.167508391184682992e+01,-8.421083117371191307e+00,3.753065687399474371e+01
3.165292904424411802e+01,-8.503979339830211259e+00,3.753065687399474371e+01
3.163055723100989880e+01,-8.586817276967021684e+00,3.753065687399474371e+01
3.160796862547807606e+01,-8.669596361019674902e+00,3.753065687399474371e+01
3.158516338246841926e+01,-8.752316024629601898e+00,3.753065687399474371e+01
3.156214165828551188e+01,-8.834975700845486557e+00,3.753065687399474371e+01
3.153890361071767856e+01,-8.917574823127166539e+00,3.753065687399474371e+01
3.151544939903588727e+01,-9.000112825349503964e+00,3.753065687399474371e+01
3.149177918399268350e+01,-9.082589141806273858e+00,3.753065687399474371e+01
3.146789312782106762e+01,-9.165003207214038383e+00,3.753065687399474371e+01
3.144379139423340064e+01,-9.247354456716021076e+00,3.753065687399474371e+01
3.141947414842026021e+01,-9.329642325885979304e+00,3.753065687399474371e+01
3.139494155704932510e+01,-9.411866250732069616e+00,3.753065687399474371e+01
3.137019378826423477e+01,-9.494025667700720206e+00,3.753065687399474371e+01
3.134523101168342052e+01,-9.576120013680483822e+00,3.753065687399474371e+01
3.132005339839896507e+01,-9.658148726005908458e+00,3.753065687399474371e+01
3.129466112097540176e+01,-9.740111242461379604e+00,3.753065687399474371e+01
3.126905435344856699e+01,-9.822007001284992711e+00,3.753065687399474371e+01
3.124323327132436745e+01,-9.903835441172383014e+00,3.753065687399474371e+01
3.121719805157761130e+01,-9.985596001280585554e+00,3.753065687399474371e+01
3.119094887265078953e+01,-1.006728812123187744e+01,3.753065687399474371e+01
3.116448591445282545e+01,-1.014891124111761656e+01,3.753065687399474371e+01
3.113780935835787389e+01,-1.023046480150207493e+01,3.753065687399474371e+01
3.111091938720406347e+01,-1.031194824342628635e+01,3.753065687399474371e+01
3.108381618529224610e+01,-1.039336100841185839e+01,3.753065687399474371e+01
3.105649993838472867e+01,-1.047470253846481825e+01,3.753065687399474371e+01
3.102897083370401887e+01,-1.055597227607942479e+01,3.753065687399474371e+01
3.100122905993150724e+01,-1.063716966424200017e+01,3.753065687399474371e+01
3.097327480720621296e+01,-1.071829414643473299e+01,3.753065687399474371e+01
3.094510826712344809e+01,-1.079934516663950639e+01,3.753065687399474371e+01
3.091672963273352792e+01,-1.088032216934170648e+01,3.753065687399474371e+01
3.088813909854043516e+01,-1.096122459953402206e+01,3.753065687399474371e+01
3.085933686050048763e+01,-1.104205190272025305e+01,3.753065687399474371e+01
3.083032311602099895e+01,-1.112280352491911728e+01,3.753065687399474371e+01
3.080109806395893202e+01,-1.120347891266803408e+01,3.753065687399474371e+01
3.077166190461951345e+01,-1.128407751302693107e+01,3.753065687399474371e+01
3.074201483975489069e+01,-1.136459877358202597e+01,3.753065687399474371e+01
3.071215707256272154e+01,-1.144504214244961560e+01,3.753065687399474371e+01
3.068208880768479929e+01,-1.152540706827985417e+01,3.753065687399474371e+01
3.065181025120564584e+01,-1.160569300026054229e+01,3.753065687399474371e+01
3.062132161065109770e+01,-1.168589938812088924e+01,3.753065687399474371e+01
3.059062309498688137e+01,-1.176602568213529310e+01,3.753065687399474371e+01
3.055971491461718514e+01,-1.184607133312710658e+01,3.753065687399474371e+01
3.052859728138322382e+01,-1.192603579247240297e+01,3.753065687399474371e+01
3.049727040856176430e+01,-1.200591851210372774e+01,3.753065687399474371e+01
3.046573451086368678e+01,-1.208571894451386797e+01,3.753065687399474371e+01
3.043398980443250323e+01,-1.216543654275959163e+01,3.753065687399474371e+01
3.040203650684287950e+01,-1.224507076046540988e+01,3.753065687399474371e+01
3.036987483709913604e+01,-1.232462105182730916e+01,3.753065687399474371e+01
3.033750501563375579e+01,-1.240408687161650114e+01,3.753065687399474371e+01
3.030492726430587069e+01,-1.248346767518315303e+01,3.753065687399474371e+01
3.027214180639974472e+01,-1.256276291846012683e+01,3.753065687399474371e+01
3.023914886662323553e+01,-1.264197205796670254e+01,3.753065687399474371e+01
3.020594867110624904e+01,-1.272109455081230855e+01,3.753065687399474371e+01
3.017254144739921884e+01,-1.280012985470023601e+01,3.753065687399474371e+01
3.013892742447151107e+01,-1.287907742793136379e+01,3.753065687399474371e+01
3.010510683270987187e+01,-1.295793672940786401e+01,3.753065687399474371e+01
3.007107990391685703e+01,-1.303670721863691462e+01,3.753065687399474371e+01
3.003684687130921915e+01,-1.311538835573439954e+01,3.753065687399474371e+01
3.000240796951633726e+01,-1.319397960142861770e+01,3.753065687399474371e+01
2.996776343457858971e+01,-1.327248041706397252e+01,3.753065687399474371e+01
2.993291350394572703e+01,-1.335089026460465789e+01,3.753065687399474371e+01
2.989785841647528741e+01,-1.342920860663836358e+01,3.753065687399474371e+01
2.986259841243090563e+01,-1.350743490637993993e+01,3.753065687399474371e+01
2.982713373348070007e+01,-1.358556862767508910e+01,3.753065687399474371e+01
2.979146462269562079e+01,-1.366360923500403146e+01,3.753065687399474371e+01
2.975559132454774769e+01,-1.374155619348518265e+01,3.753065687399474371e+01
2.971951408490864921e+01,-1.381940896887881998e+01,3.753065687399474371e+01
2.968323315104769478e+01,-1.389716702759073641e+01,3.753065687399474371e+01
2.964674877163033884e+01,-1.397482983667590517e+01,3.753065687399474371e+01
2.961006119671642978e+01,-1.405239686384212483e+01,3.753065687399474371e+01
2.957317067775850106e+01,-1.412986757745368038e+01,3.753065687399474371e+01
2.953607746760004105e+01,-1.420724144653497412e+01,3.753065687399474371e+01
2.949878182047375574e+01,-1.428451794077416892e+01,3.753065687399474371e+01
2.946128399199983505e+01,-1.436169653052682627e+01,3.753065687399474371e+01
2.942358423918419419e+01,-1.443877668681953708e+01,3.753065687399474371e+01
2.938568282041672575e+01,-1.451575788135353662e+01,3.753065687399474371e+01
2.934757999546950202e+01,-1.459263958650834070e+01,3.753065687399474371e+01
2.930927602549502353e+01,-1.466942127534534634e+01,3.753065687399474371e+01
2.927077117302440712e+01,-1.474610242161145912e+01,3.753065687399474371e+01
2.923206570196560605e+01,-1.482268249974268848e+01,3.753065687399474371e+01
2.919315987760157682e+01,-1.489916098486775198e+01,3.753065687399474371e+01
2.915405396658849213e+01,-1.497553735281167242e+01,3.753065687399474371e+01
2.911474823695388991e+01,-1.505181108009938384e+01,3.753065687399474371e+01
2.907524295809482595e+01,-1.512798164395929490e+01,3.753065687399474371e+01
2.903553840077606552e+01,-1.520404852232688775e+01,3.753065687399474371e+01
2.899563483712820400e+01,-1.528001119384829742e+01,3.753065687399474371e+01
2.895553254064579463e+01,-1.535586913788388053e+01,3.753065687399474371e+01
2.891523178618548329e+01,-1.543162183451178038e+01,3.753065687399474371e+01
2.887473284996413270e+01,-1.550726876453149572e+01,3.753065687399474371e+01
2.883403600955691815e+01,-1.558280940946744053e+01,3.753065687399474371e+01
2.879314154389542324e+01,-1.565824325157249142e+01,3.753065687399474371e+01
2.875204973326573921e+01,-1.573356977383154032e+01,3.753065687399474371e+01
2.871076085930653576e+01,-1.580878845996504012e+01,3.753065687399474371e+01
2.866927520500712845e+01,-1.588389879443253605e+01,3.753065687399474371e+01
2.862759305470555304e+01,-1.595890026243620419e+01,3.753065687399474371e+01
2.858571469408659382e+01,-1.603379234992438640e+01,3.753065687399474371e+01
2.854364041017985087e+01,-1.610857454359509333e+01,3.753065687399474371e+01
2.850137049135775058e+01,-1.618324633089955000e+01,3.753065687399474371e+01
2.845890522733358452e+01,-1.625780720004568281e+01,3.753065687399474371e+01
2.841624490915951995e+01,-1.633225664000164556e+01,3.753065687399474371e+01
2.837338982922459607e+01,-1.640659414049930831e+01,3.753065687399474371e+01
2.833034028125273807e+01,-1.648081919203777090e+01,3.753065687399474371e+01
2.828709656030072495e+01,-1.655493128588683760e+01,3.753065687399474371e+01
2.824365896275617871e+01,-1.662892991409052357e+01,3.753065687399474371e+01
2.820002778633552865e+01,-1.670281456947050458e+01,3.753065687399474371e+01
2.815620333008197207e+01,-1.677658474562963420e+01,3.753065687399474371e+01
2.811218589436342441e+01,-1.685023993695538280e+01,3.753065687399474371e+01
2.806797578087046574e+01,-1.692377963862331214e+01,3.753065687399474371e+01
2.802357329261425534e+01,-1.699720334660054988e+01,3.753065687399474371e+01
2.797897873392448886e+01,-1.707051055764921443e+01,3.753065687399474371e+01
2.793419241044726675e+01,-1.714370076932988951e+01,3.753065687399474371e+01
2.788921462914304428e+01,-1.721677348000506669e+01,3.753065687399474371e+01
2.784404569828448572e+01,-1.728972818884256313e+01,3.753065687399474371e+01
2.779868592745439670e+01,-1.736256439581897482e+01,3.753065687399474371e+01
2.775313562754356767e+01,-1.743528160172309427e+01,3.753065687399474371e+01
2.770739511074864936e+01,-1.750787930815933535e+01,3.753065687399474371e+01
2.766146469057002477e+01,-1.758035701755114744e+01,3.753065687399474371e+01
2.761534468180964907e+01,-1.765271423314442245e+01,3.753065687399474371e+01
2.756903540056889668e+01,-1.772495045901090549e+01,3.753065687399474371e+01
2.752253716424640118e+01,-1.779706520005159831e+01,3.753065687399474371e+01
2.747585029153586689e+01,-1.786905796200013796e+01,3.753065687399474371e+01
2.742897510242388748e+01,-1.794092825142619319e+01,3.753065687399474371e+01
2.738191191818776460e+01,-1.801267557573885014e+01,3.753065687399474371e+01
2.733466106139329099e+01,-1.808429944318998039e+01,3.753065687399474371e+01
2.728722285589254781e+01,-1.815579936287761598e+01,3.753065687399474371e+01
2.723959762682169128e+01,-1.822717484474931382e+01,3.753065687399474371e+01
2.719178570059870026e+01,-1.829842539960550951e+01,3.753065687399474371e+01
2.714378740492116648e+01,-1.836955053910288527e+01,3.753065687399474371e+01
2.709560306876403502e+01,-1.844054977575769172e+01,3.753065687399474371e+01
2.704723302237734828e+01,-1.851142262294911589e+01,3.753065687399474371e+01
2.699867759728399008e+01,-1.858216859492259232e+01,3.753065687399474371e+01
2.694993712627741189e+01,-1.865278720679315683e+01,3.753065687399474371e+01
2.690101194341933422e+01,-1.872327797454875054e+01,3.753065687399474371e+01
2.685190238403749419e+01,-1.879364041505353811e+01,3.753065687399474371e+01
2.680260878472330077e+01,-1.886387404605123663e+01,3.753065687399474371e+01
2.675313148332957169e+01,-1.893397838616839834e+01,3.753065687399474371e+01
2.670347081896818864e+01,-1.900395295491772885e+01,3.753065687399474371e+01
2.665362713200778799e+01,-1.907379727270137337e+01,3.753065687399474371e+01
2.660360076407141605e+01,-1.914351086081418885e+01,3.753065687399474371e+01
2.655339205803419844e+01,-1.921309324144705499e+01,3.753065687399474371e+01
2.650300135802097756e+01,-1.928254393769012154e+01,3.753065687399474371e+01
2.645242900940398201e+01,-1.935186247353609801e+01,3.753065687399474371e+01
2.640167535880041783e+01,-1.942104837388349736e+01,3.753065687399474371e+01
2.635074075407012728e+01,-1.949010116453990449e+01,3.753065687399474371e+01
2.629962554431318367e+01,-1.955902037222522694e+01,3.753065687399474371e+01
2.624833007986751809e+01,-1.962780552457492789e+01,3.753065687399474371e+01
2.619685471230649298e+01,-1.969645615014328399e+01,3.753065687399474371e+01
2.614519979443651465e+01,-1.976497177840658281e+01,3.753065687399474371e+01
2.609336568029461390e+01,-1.983335193976638777e+01,3.753065687399474371e+01
2.604135272514599819e+01,-1.990159616555272848e+01,3.753065687399474371e+01
2.598916128548163940e+01,-1.996970398802731950e+01,3.753065687399474371e+01
2.593679171901582592e+01,-2.003767494038677555e+01,3.753065687399474371e+01
2.588424438468369360e+01,-2.010550855676579474e+01,3.753065687399474371e+01
2.583151964263879563e+01,-2.017320437224037377e+01,3.753065687399474371e+01
2.577861785425060859e+01,-2.024076192283096276e+01,3.753065687399474371e+01
2.572553938210206326e+01,-2.030818074550568042e+01,3.753065687399474371e+01
2.567228458998707197e+01,-2.037546037818346534e+01,3.753065687399474371e+01
2.561885384290800971e+01,-2.044260035973724499e+01,3.753065687399474371e+01
2.556524750707323790e+01,-2.050960022999710830e+01,3.753065687399474371e+01
2.551146594989457839e+01,-2.057645952975344628e+01,3.753065687399474371e+01
2.545750953998480881e+01,-2.064317780076009967e+01,3.753065687399474371e+01
2.540337864715510818e+01,-2.070975458573751382e+01,3.753065687399474371e+01
2.534907364241256644e+01,-2.077618942837585436e+01,3.753065687399474371e+01
2.529459489795759808e+01,-2.084248187333815139e+01,3.753065687399474371e+01
2.523994278718142326e+01,-2.090863146626340807e+01,3.753065687399474371e+01
2.518511768466348855e+01,-2.097463775376972706e+01,3.753065687399474371e+01
2.513011996616890542e+01,-2.104050028345739776e+01,3.753065687399474371e+01
2.507495000864588164e+01,-2.110621860391202276e+01,3.753065687399474371e+01
2.501960819022312776e+01,-2.117179226470758380e+01,3.753065687399474371e+01
2.496409489020726724e+01,-2.123722081640956105e+01,3.753065687399474371e+01
2.490841048908024291e+01,-2.130250381057797782e+01,3.753065687399474371e+01
2.485255536849671287e+01,-2.136764079977050912e+01,3.753065687399474371e+01
2.479652991128141437e+01,-2.143263133754551930e+01,3.753065687399474371e+01
2.474033450142655255e+01,-2.149747497846514577e+01,3.753065687399474371e+01
2.468396952408918210e+01,-2.156217127809832590e+01,3.753065687399474371e+01
2.462743536558854629e+01,-2.162671979302387726e+01,3.753065687399474371e+01
2.457073241340343017e+01,-2.169112008083349252e+01,3.753065687399474371e+01
2.451386105616952804e+01,-2.175537170013481969e+01,3.753065687399474371e+01
2.445682168367675047e+01,-2.181947421055444991e+01,3.753065687399474371e+01
2.439961468686656687e+01,-2.188342717274095861e+01,3.753065687399474371e+01
2.434224045782933743e+01,-2.194723014836789687e+01,3.753065687399474371e+01
2.428469938980159171e+01,-2.201088270013681836e+01,3.753065687399474371e+01
2.422699187716337121e+01,-2.207438439178026357e+01,3.753065687399474371e+01
2.416911831543551514e+01,-2.213773478806473705e+01,3.753065687399474371e+01
2.411107910127692122e+01,-2.220093345479372715e+01,3.753065687399474371e+01
2.405287463248187052e+01,-2.226397995881064418e+01,3.753065687399474371e+01
2.399450530797728121e+01,-2.232687386800181173e+01,3.753065687399474371e+01
2.393597152781996229e+01,-2.238961475129941192e+01,3.753065687399474371e+01
2.387727369319388515e+01,-2.245220217868446255e+01,3.753065687399474371e+01
2.381841220640744083e+01,-2.251463572118973744e+01,3.753065687399474371e+01
2.375938747089067249e+01,-2.257691495090273293e+01,3.753065687399474371e+01
2.370019989119250070e+01,-2.263903944096858112e+01,3.753065687399474371e+01
2.364084987297797369e+01,-2.270100876559297731e+01,3.753065687399474371e+01
2.358133782302547488e+01,-2.276282250004511809e+01,3.753065687399474371e+01
2.352166414922391624e+01,-2.282448022066058257e+01,3.753065687399474371e+01
2.346182926056999563e+01,-2.288598150484425986e+01,3.753065687399474371e+01
2.340183356716532970e+01,-2.294732593107323382e+01,3.753065687399474371e+01
2.334167748021368283e+01,-2.300851307889967501e+01,3.753065687399474371e+01
2.328136141201814269e+01,-2.306954252895372548e+01,3.753065687399474371e+01
2.322088577597828873e+01,-2.313041386294636226e+01,3.753065687399474371e+01
2.316025098658735004e+01,-2.319112666367228925e+01,3.753065687399474371e+01
2.309945745942939155e+01,-2.325168051501275457e+01,3.753065687399474371e+01
2.303850561117643991e+01,-2.331207500193845306e+01,3.753065687399474371e+01
2.297739585958563779e+01,-2.337230971051232586e+01,3.753065687399474371e+01
2.291612862349638391e+01,-2.343238422789242748e+01,3.753065687399474371e+01
2.285470432282744824e+01,-2.349229814233473945e+01,3.753065687399474371e+01
2.279312337857411563e+01,-2.355205104319600906e+01,3.753065687399474371e+01
2.273138621280527616e+01,-2.361164252093653459e+01,3.753065687399474371e+01
2.266949324866055449e+01,-2.367107216712300755e+01,3.753065687399474371e+01
2.260744491034740022e+01,-2.373033957443128372e+01,3.753065687399474371e+01
2.254524162313817470e+01,-2.378944433664918989e+01,3.753065687399474371e+01
2.248288381336723774e+01,-2.384838604867930201e+01,3.753065687399474371e+01
2.242037190842804151e+01,-2.390716430654172697e+01,3.753065687399474371e+01
2.235770633677018537e+01,-2.396577870737687022e+01,3.753065687399474371e+01
2.229488752789647066e+01,-2.402422884944818549e+01,3.753065687399474371e+01
2.223191591235999098e+01,-2.408251433214494597e+01,3.753065687399474371e+01
2.216879192176114088e+01,-2.414063475598497988e+01,3.753065687399474371e+01
2.210551598874468837e+01,-2.419858972261740959e+01,3.753065687399474371e+01
2.204208854699679065e+01,-2.425637883482538371e+01,3.753065687399474371e+01
2.197851003124203473e+01,-2.431400169652879839e+01,3.753065687399474371e+01
2.191478087724044599e+01,-2.437145791278700813e+01,3.753065687399474371e+01
2.185090152178450751e+01,-2.442874708980154708e+01,3.753065687399474371e+01
2.178687240269617220e+01,-2.448586883491880428e+01,3.753065687399474371e+01
2.172269395882385723e+01,-2.454282275663273083e+01,3.753065687399474371e+01
2.165836663003942064e+01,-2.459960846458753636e+01,3.753065687399474371e+01
2.159389085723518065e+01,-2.465622556958032874e+01,3.753065687399474371e+01
2.152926708232086384e+01,-2.471267368356381056e+01,3.753065687399474371e+01
2.146449574822057826e+01,-2.476895241964892946e+01,3.753065687399474371e+01
2.139957729886980786e+01,-2.482506139210753204e+01,3.753065687399474371e+01
2.133451217921232868e+01,-2.488100021637499992e+01,3.753065687399474371e+01
2.126930083519718906e+01,-2.493676850905289655e+01,3.753065687399474371e+01
2.120394371377563303e+01,-2.499236588791158908e+01,3.753065687399474371e+01
2.113844126289805914e+01,-2.504779197189286677e+01,3.753065687399474371e+01
2.107936517145705224e+01,-2.509752867635726759e+01,3.753065687399474371e+01
2.102609662320595518e+01,-2.514217258877639694e+01,3.753065687399474371e+01
2.097807408190299938e+01,-2.518225544915311076e+01,3.753065687399474371e+01
2.093478845804715149e+01,-2.521825160293686707e+01,3.753065687399474371e+01
2.089577858345069217e+01,-2.525058452954337795e+01,3.753065687399474371e+01
2.086062699767966677e+01,-2.527963257161563959e+01,3.753065687399474371e+01
2.082895604298187919e+01,-2.530573397180450712e+01,3.753065687399474371e+01
2.080042425908868609e+01,-2.532919130833289856e+01,3.753065687399474371e+01
2.077472306570145832e+01,-2.535027540749062069e+01,3.753065687399474371e+01
2.075157371815607021e+01,-2.536922880010636661e+01,3.753065687399474371e+01
2.073072452038586988e+01,-2.538626877963920236e+01,3.753065687399474371e+01
