gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199997572464470608e+01,1.199999357285629031e+02,-2.613066841712814004e+00,1.952014544088856093e-02,8.965348874264983392e-02,7.817879810310882083e-02
3.200001011315469412e+01,1.200000324201568418e+02,-6.098780578815556908e+00,-4.012353933274825923e-02,-4.432259959116657821e-02,1.036368258392914160e-01
3.199999750386381692e+01,1.200000453798949849e+02,7.959260211281062425e+00,2.754540273200868639e-02,-1.431625520641574383e-02,-1.506503168589925536e-02
3.199994399541134626e+01,1.200000306173986502e+02,-6.773630193846594594e+00,2.346096289951685177e-02,-1.893308143833800916e-02,-2.872855528474133058e-02
3.199998081435709452e+01,1.200000448392971464e+02,-1.535502497253083831e+01,-2.936769803085109362e-02,6.388020541635616723e-02,5.749595139456690346e-02
3.199998071973339009e+01,1.200000577281626448e+02,4.132775930678362464e+00,-1.765981518896160216e-02,-2.045062917961484872e-02,4.689258477231948372e-03
3.200001517517316074e+01,1.200000027482422098e+02,-5.454909403231495091e+00,-2.957854706843733583e-02,-6.420486115480542044e-02,1.324714308475812702e-02
3.199993181211280913e+01,1.200000256680971518e+02,-7.302256452669960929e+00,-5.940529172578906669e-02,-9.662037533116845864e-03,-4.639404644725743897e-03
3.200001074325466277e+01,1.199999749421074142e+02,-1.759316135452285851e-02,-7.331238309726766100e-02,-8.398837931382789612e-02,-3.491570614522443439e-02
3.200002809574600349e+01,1.199999230200826474e+02,-1.675091698438277321e+00,5.356872368077891106e-02,2.743125113631439405e-02,-3.221646747030280922e-02
3.200000514332595714e+01,1.199999335272672454e+02,-9.959315323664377217e+00,3.653304486661567568e-02,-7.927938374331812768e-03,7.847785961510460317e-02
3.200005674466935091e+01,1.199999754537480072e+02,-3.652681262733834977e+00,6.942846423675316098e-03,-1.369619038350012585e-01,9.382003703284019780e-02
3.199998458861299966e+01,1.200000692433484915e+02,-4.224150868274535453e-01,-6.141002523310232913e-02,-6.648558806968156085e-04,-1.253242824936159731e-02
3.200002211959362342e+01,1.199999332681163651e+02,7.219614237097442100e+00,7.764684426553666863e-02,2.734096502703235038e-02,-4.909584587434057817e-03
3.199998332689921909e+01,1.200000601052371962e+02,4.642923563776691687e+00,-5.927080954936023854e-03,-7.461589737108484388e-02,-4.431795123546322657e-02
3.199997277446084709e+01,1.199999913008531536e+02,1.660527686403494130e+01,-2.116295606648129976e-02,2.751312978275938237e-02,8.537673442878146446e-03
3.199999848874833575e+01,1.199999606454457677e+02,3.418166848347837128e+00,-9.038996914835534247e-02,7.759276603438086672e-03,6.957835255588473017e-03
3.199997995790596050e+01,1.199999315780801652e+02,1.228891143359281379e+01,-9.148085081959181006e-03,4.125089459713117412e-02,3.135123970527827625e-02
3.199997392777721217e+01,1.200001211370723979e+02,1.220288291852840157e+00,2.353267427686395533e-02,-9.608886688780592100e-03,-3.477318370904197015e-02
3.200001034813373479e+01,1.199999371403723814e+02,-2.075935757651337354e+01,-6.550442911402812665e-03,4.239573767858173525e-02,-3.840265675783419846e-02
3.200010338232869600e+01,1.199999071831512225e+02,-9.667491273031719956e+00,1.455481538905389373e-02,4.025690294794867508e-02,1.166987017558965833e-01
3.200000123112897654e+01,1.199999778880892194e+02,1.257707926791532849e+01,2.457496061275098523e-02,6.353358579126919259e-02,-2.182672840880629447e-02
3.200006261427236609e+01,1.199999348719123873e+02,-1.230109800848084411e+00,-6.346914737800089801e-02,-2.408076487411576691e-02,7.238486556214542011e-03
3.199995143683898746e+01,1.200001204464705040e+02,1.578287224447308956e-01,-3.491450612055909536e-02,-1.303174550837218372e-02,-7.180854500523500827e-02
3.200006183844182317e+01,1.199999808126074043e+02,-2.992871254034301209e+00,-8.790900992027216379e-03,-3.274561268031901673e-02,-3.039365627474062415e-02
3.199994337402846512e+01,1.200000219672164405e+02,5.622819657715796282e+00,4.565742768880023256e-02,1.553471873433752773e-02,-8.691046861574257265e-03
3.200003034171251670e+01,1.199999866112065661e+02,6.989469689195748181e+00,-3.410679500901876715e-02,8.922669282953260561e-02,-6.219768353372310404e-02
3.199994773943350879e+01,1.199998913635743918e+02,7.517483317475396554e+00,-1.859922655382664769e-02,-2.152115875990793029e-02,7.169151057841486284e-03
3.199995165708777378e+01,1.200000607764855829e+02,-2.911591777789339197e+00,2.260052050309913768e-02,1.752431960305627159e-02,-6.618579830696340316e-02
3.199999330679631626e+01,1.200000317913299028e+02,-7.989458148493540079e-01,-1.583784726967888551e-02,-2.814166305954891867e-02,3.990958460378624117e-02
3.199998507678944648e+01,1.200000047396259077e+02,1.911671421532362247e+00,-5.336193476778200440e-02,3.193539626576993862e-02,-5.551252737514197899e-02
3.199997861400660071e+01,1.199999543632424803e+02,-1.194105269681053549e+01,6.913718826120048011e-02,-2.881023822629747572e-02,-3.145999527564602438e-02
3.199993498579072337e+01,1.199999837330418586e+02,1.104119952875115551e+01,4.201699643717768384e-02,-6.209082933727010090e-03,-5.842696138183876148e-02
3.199998241814314781e+01,1.199999571308535451e+02,8.368819496559268600e+00,1.680134042656448372e-04,4.617179727660711275e-02,5.784400508411554481e-03
3.199991980342345244e+01,1.199999139501701109e+02,5.959050920919574779e+00,1.311396725271053547e-02,6.915562918052654828e-02,-2.093727525228955555e-02
3.200001227059209441e+01,1.200000170714210697e+02,1.735199342200845596e+00,9.403712178476281158e-02,4.055521693376949906e-03,3.805542638678017370e-02
3.199996329649684768e+01,1.200000349041208807e+02,-5.667242305714453643e+00,-3.738523971125547879e-02,-5.689915720890020151e-02,2.621616882683590680e-02
3.199998843342751798e+01,1.199999682462467234e+02,4.640489432351110999e+00,9.797023033175848716e-02,-1.026066614629673676e-02,-9.352012167755330285e-03
3.199992773842633298e+01,1.200000789082413206e+02,6.222887455536285195e+00,-1.184226829537150805e-01,4.256510871536093449e-02,7.179282146555426153e-03
3.200002936578754742e+01,1.199999763498338154e+02,-4.321041643167488289e+00,3.129854701750962864e-02,-1.565972051927244299e-02,-9.592593283789320122e-03
3.199995686759314140e+01,1.199998960750132397e+02,2.877932193809678907e+00,-6.215285018628999292e-02,-2.713010182271169413e-02,-1.452593052390741685e-02
3.199996890083426138e+01,1.200000687989230244e+02,-1.586391661609678760e-01,8.817051196342396780e-04,-7.577117249135972843e-02,-8.065137782224539309e-02
3.200005141327473979e+01,1.199999804884302677e+02,4.259480567346385804e+00,7.759020294174460985e-03,-2.156817616465254994e-02,-2.057968930949462261e-02
3.200003511979110726e+01,1.200000146372972267e+02,1.199864892329468447e+01,-1.819828150514457565e-03,4.712758721689938764e-03,-1.265796808562441415e-02
3.199993199761156859e+01,1.200000537230356770e+02,4.387142155442652625e-01,-4.499761917784669829e-02,5.657118393150953328e-02,8.478819500489122654e-03
3.199997457304909076e+01,1.199999537147171367e+02,-1.080605057574251182e+00,2.742605385681248439e-02,1.153694246468210021e-03,4.439675333749068531e-02
3.199996948754220583e+01,1.199999904021925090e+02,-2.374544690941507774e+00,-1.243491717765861371e-02,-7.120335351818250780e-02,7.492700237410343522e-02
3.199996562020277224e+01,1.200001033049490076e+02,-4.010034250885853524e+00,1.955267182401157489e-02,-1.863969331448368447e-02,-8.483406096563399224e-02
3.199995410134699725e+01,1.200000576474833878e+02,4.801675238007275803e-01,1.758413268765215628e-02,-1.363022226192819875e-02,8.623715866529566010e-02
3.200006339995491089e+01,1.200000529599044512e+02,-6.847735064553069684e+00,-4.426582360114557357e-02,-1.182044889523969911e-02,4.361398237944043299e-02
3.199995079471663573e+01,1.200000590649027004e+02,-1.334733222995394897e+01,-7.398509638430492141e-02,-5.071973131900080894e-02,1.306755073849018636e-02
3.199998320200072754e+01,1.199999480084678538e+02,2.932399704071350310e+00,-4.943428716256773742e-02,4.933121742182130370e-02,1.549323190078872453e-02
3.200004806227842380e+01,1.199999758066694540e+02,1.299270874947454857e+01,3.327200673574751827e-02,-9.353258973594630321e-02,3.375781465568734874e-02
3.200005929735058885e+01,1.199999776830948548e+02,1.595136529007280579e+01,2.228388079951180989e-02,3.935855598331563371e-02,4.253825449359344840e-02
3.200004585227713960e+01,1.200000705073040024e+02,1.863206079072356358e+00,6.480458754017394407e-02,-5.616200907221959027e-02,5.762326014511381933e-02
3.200003322604159450e+01,1.199999907365816654e+02,-3.060707051816911495e+00,-3.145783334082803001e-02,1.470285499217011821e-02,-4.871246212544252940e-02
3.200002765515404235e+01,1.200000764513185629e+02,-1.746426929596065047e+00,8.435297846201794680e-02,-1.148962841412661806e-01,2.097749834679816031e-03
3.200001310409646749e+01,1.200000442988108915e+02,6.334164179055660426e+00,1.102775530497359241e-01,1.153261395963353295e-02,6.920890255181105788e-02
3.199998369034137369e+01,1.199999915886837556e+02,-2.225701161907835512e+00,-8.335853693761242911e-02,-4.539140734664285498e-02,1.268390141837283658e-01
3.200003992339108549e+01,1.199999828826070569e+02,2.941097219660106621e+00,-1.428436644986702878e-02,-6.004085240837900295e-02,1.091531758531780888e-02
3.200004615720857259e+01,1.200000155988779369e+02,-1.938535422002971353e+00,7.510540035398799441e-02,2.382401746061177383e-02,2.457083199156797487e-03
3.200000368494799119e+01,1.199999732937473595e+02,-2.425983845474180001e+00,8.566464204529838922e-02,-2.209083448419923990e-02,-7.804682328783370260e-02
3.199997638028141722e+01,1.200001025953544342e+02,3.275334596472883053e+00,1.392272863491533091e-02,1.753575550887516432e-02,6.948209980018779652e-02
3.199996660286206662e+01,1.200000353995984028e+02,2.550636035817319236e+00,-2.646625567507593021e-02,-1.610481455944322987e-02,-5.314012651391275543e-02
3.199993836745505860e+01,1.199999520421088448e+02,9.720864845458251580e+00,-1.370055055989913284e-01,-1.124431819784518782e-02,3.915708181629735246e-02
3.200000497335557270e+01,1.200000222075793062e+02,1.025978044424897401e-01,-7.404333273119438619e-02,-6.989049152442187995e-02,5.910871687525558887e-03
3.200006301929659713e+01,1.199999970165358860e+02,-5.464412898471525892e+00,-4.954707185498593430e-02,2.447213442379355969e-03,3.278531853249045530e-02
3.199999942978602974e+01,1.199999812533326491e+02,7.275858649507625842e+00,2.318599993996145123e-02,-9.479854100802194428e-02,8.863366898227448276e-02
3.199997016530264560e+01,1.199999652644686421e+02,-3.122204132116959130e+00,3.877145286783442030e-02,-8.644566366819599057e-02,-4.508205811853913114e-02
3.200001609493063626e+01,1.199999964725660249e+02,-7.322431720066313154e+00,-2.329682165074138406e-03,-1.060026016153670370e-01,-2.026426051838426529e-02
3.200006462596637391e+01,1.199999636521696260e+02,-9.439874704225992730e+00,1.092952976755541886e-02,-1.156773087222466717e-01,-2.038754595155932089e-02
3.200006114768473964e+01,1.199999874820968415e+02,-9.956029131871988014e+00,-6.079868627405732306e-02,-3.664282431196252271e-02,2.023051296573695132e-02
3.199993890221518456e+01,1.200001155688698020e+02,-3.802592683187560052e+00,4.877056711367734609e-02,3.926217921623556539e-02,2.395124799138578786e-02
3.200009609372388297e+01,1.199999945161310677e+02,5.662502930895450426e+00,-8.252698469666493175e-02,1.967224353925055638e-02,-4.955063760387590915e-02
3.199998139771887296e+01,1.199999972982695198e+02,9.517445896674097128e+00,1.493364280612162476e-02,-1.082265507309276842e-02,-1.893601008169097091e-03
3.200001488531948013e+01,1.199998850256919098e+02,1.559663716813506573e+00,5.813966852625558103e-03,-8.572079604039672951e-02,3.560404864631808858e-02
3.200001219274444964e+01,1.199999819373662291e+02,-3.049340147981753013e+00,2.658358590122164578e-02,-2.118378460369780246e-03,-2.074135694330847893e-02
3.199996833487601222e+01,1.200000072602190642e+02,6.154610030703977941e+00,3.981124092287887523e-02,1.160616668378527533e-01,-2.077219709892116906e-02
3.199993689803961061e+01,1.200000199280350301e+02,8.658866768847769180e+00,-1.444223668848578779e-01,-9.153924720212950825e-03,4.410117748657580578e-02
3.200006258045140584e+01,1.200000174131674129e+02,9.585750150990120844e+00,-3.206841680432442887e-02,-4.045372286142290275e-02,1.607517235028910196e-02
3.199999913453885370e+01,1.200000166926653549e+02,-6.381555667474636095e+00,-6.848568769446775062e-02,-8.073188200348691002e-02,2.543751388828786181e-02
3.200001012098699249e+01,1.200000297731649397e+02,-2.861794713140669799e+00,-3.554868611265013523e-02,-2.169720540465231232e-02,6.325469500272150325e-02
3.199996922630010232e+01,1.200000176908980336e+02,-3.569553770254743630e-01,1.928410924980373739e-02,-3.513755273892672348e-03,-9.162333551520225258e-03
3.200003193140361191e+01,1.200000467961694710e+02,-1.455868523078785781e+00,7.498117357247907622e-02,6.185115780422004161e-02,2.647070972172174685e-02
3.199993181930825514e+01,1.200000522672609549e+02,1.882772643624283981e+00,3.490937584383690256e-02,-6.852037417344888914e-02,5.099885329810505130e-02
3.200006893392293961e+01,1.199999341197409422e+02,-3.784640171613658399e+00,-7.840869348444971798e-02,3.882471108550077793e-02,7.473073416661537086e-03
3.199993064860857217e+01,1.199999726117978440e+02,-5.101237158270659933e+00,2.986637445721174872e-02,-4.414724053884142019e-02,-1.267482443805666159e-02
3.200003886362271999e+01,1.200000013204945191e+02,2.727848079690011751e+00,-1.881041793782016122e-02,6.715661056013952530e-03,-3.629333501348472324e-02
3.200001838732351445e+01,1.199999468484869567e+02,1.330552920061195721e+01,1.409712565439780740e-01,-9.932078216877257559e-02,1.281489612357985565e-02
3.200000816401082204e+01,1.200000944716629618e+02,-1.927219763846808709e+00,-5.179460624356483495e-02,2.392399066656318400e-03,-4.585416452032855736e-03
3.199998141921453865e+01,1.199999421482859532e+02,-6.838994164591237990e+00,-5.483256241265124786e-02,-1.251021728542441903e-02,1.300350567888453879e-01
3.199992423123927665e+01,1.199999640177067874e+02,-7.703028586523960053e-01,-5.750725651446513681e-02,-1.246110738991681732e-01,2.124493596475993465e-02
3.199994779441457382e+01,1.200000640772823033e+02,-2.985462361812821541e+00,-7.349672027382157802e-02,-4.891285504172498966e-02,-7.880980634923812067e-02
3.199992869243793692e+01,1.199999356246545119e+02,-9.310336024450167614e+00,-5.979432062164195122e-02,2.389649786853767239e-03,4.227568688895256416e-02
3.200007638557271150e+01,1.199999661879674022e+02,-1.807395184498242546e+00,8.164624588396174332e-03,4.963639966947579023e-03,-8.606374771479177732e-02
3.200003339758369947e+01,1.199999171011969423e+02,9.452932479643462171e-01,-3.411316786901065490e-02,-3.249840724653257212e-02,6.314333236490335399e-02
3.199993595127081747e+01,1.199999784165192409e+02,-1.030588951864373826e+01,-2.241465455755503600e-02,-7.074167203766902785e-03,-3.542550044035814704e-03
3.199998696781262097e+01,1.200000352891911035e+02,-8.624949086512728735e-01,-5.486172148643295859e-02,1.207302236814510044e-02,-3.628157794504963118e-02
3.200005580179707465e+01,1.200000316549210595e+02,2.334231955922912327e+00,-4.073733320244238981e-02,-2.957311450294354896e-02,3.914473421871868947e-02
3.199994379721607274e+01,1.200000096534939900e+02,-2.568567552098398044e-01,7.161917331455959490e-02,-3.787344263367469627e-02,-3.304891324060529184e-02
3.200000613622803769e+01,1.200000308894186674e+02,-5.808807418292310842e+00,7.781036823630015087e-02,-5.341055327235214728e-02,8.074604394357877066e-03
3.199998299822388503e+01,1.200000637684645426e+02,1.180029776844938283e+01,1.809743077755997936e-02,8.642128427575020144e-02,-6.631199577129623553e-03
3.199999517739234633e+01,1.199998922934113779e+02,-2.859579595867355994e+00,4.906194316685241752e-02,-6.018933311287032878e-02,7.896527510509222803e-02
3.199997132565568947e+01,1.199998923316874766e+02,1.385927998945000894e+01,-6.599320651745420319e-02,6.398575605117315379e-02,-5.907786858753935610e-02
3.199994934845696193e+01,1.200000305248896240e+02,1.907905219312594214e-01,-6.325564147489408373e-03,-2.142092479432443700e-02,-1.010239522290060088e-02
3.199989045463458481e+01,1.199999616523315495e+02,-2.437791333187853571e+00,-1.251866698538886373e-02,3.590617299332622692e-02,4.051101952522451893e-02
3.199997271034061441e+01,1.199999881674394828e+02,-1.052409958957179548e+01,4.156779319771795184e-02,-3.570877879675393024e-02,-5.327506965122115468e-02
3.199988960761509560e+01,1.200000040412945452e+02,-5.040082689723432097e+00,1.138966989025616272e-01,-1.880620905980735780e-02,2.413766568472630603e-02
3.199995952172689684e+01,1.200000653297958308e+02,2.888798240758729374e+00,5.521227780198467716e-02,1.949908402762849657e-02,4.099909392728971758e-02
3.199998429053985305e+01,1.200000373214585494e+02,4.025768175766343937e+00,-3.600750934993478258e-03,-7.876566717069190260e-03,4.175873061378369833e-02
3.200005106119581910e+01,1.200000619153918535e+02,-2.785750540824399657e+00,5.997617537582702885e-02,-8.505043046503528437e-02,3.456118848899882023e-02
3.200005697267482674e+01,1.199999978061016606e+02,2.426034448273368227e+00,5.499218339635711383e-02,-8.938307019604584125e-02,-2.196536109901346678e-02
3.199997842399925574e+01,1.199999385103961060e+02,-6.165875854213282103e+00,-5.717372773305898215e-02,3.630368672118663292e-02,-1.095299268815764226e-01
3.199998541813333119e+01,1.200000008454710354e+02,-1.250217526595510975e+01,7.386591246406878919e-02,1.634670116951129210e-02,-8.328241571267352983e-02
3.200002950651516187e+01,1.200000631563639644e+02,-7.076358969396505660e-01,-1.002130477120688826e-02,2.675967789825447682e-02,-5.821213844085492556e-02
3.199993519800349517e+01,1.199999950277586009e+02,-2.909291094722953552e+00,-4.888900278948937750e-02,5.757331805923263796e-02,-3.844121342208263459e-02
3.199997611753708071e+01,1.200000013796448712e+02,-7.585582705713192375e+00,8.719735595163807806e-02,1.188053543809137608e-01,-1.647491135542397331e-02
3.200000756558497272e+01,1.199999981006103411e+02,1.052920380118862909e+00,1.973151033860006537e-02,9.737108441110546575e-02,-1.676381718138931793e-03
3.200000777353509562e+01,1.199999780410953747e+02,6.878553907429814096e+00,-9.781937799554017276e-04,4.406342803106316763e-02,-1.064226123101300048e-02
3.199998637328323170e+01,1.199999906328040709e+02,-1.496513449785206973e+01,-6.541060279682207879e-02,-6.687194449241760930e-02,-1.560084943261607271e-03
3.200006885837926518e+01,1.200000400437365613e+02,-6.707366015077641741e+00,-7.003444567274730824e-03,5.299666917183653431e-03,-7.582539849990392600e-02
3.199998886545180099e+01,1.200000498523031638e+02,1.203670331477855804e+01,-8.706551533709367102e-05,-2.182092642583943060e-02,-3.554363815337246990e-02
3.199994109895054351e+01,1.199999552824016149e+02,-7.093608912972413805e+00,-1.018309204216365782e-01,-7.704739059907302068e-02,-7.271091399363326623e-03
3.200001830884183818e+01,1.200000028625532735e+02,3.777877287036717213e+00,-4.625594748194656464e-02,-7.129788415049408655e-03,-5.401138809826669385e-02
3.199991989552140126e+01,1.200000823895412481e+02,-3.459130285758069689e+00,-6.248181106904730081e-02,-6.060183370970773087e-02,2.826598360858278980e-02
3.200001249806068415e+01,1.199999396120645798e+02,3.170959955646406758e+00,-6.716871490917111776e-03,2.056519710621016253e-02,4.609062876734063528e-03
3.200007308885230373e+01,1.200000109075788117e+02,-5.750815561593613623e+00,1.510988072490985221e-03,1.971528745499848134e-02,1.641067586797091693e-02
3.200000252107319199e+01,1.200000635848301584e+02,-1.222128018589334064e-01,5.890657744233236681e-02,-4.488463228668035376e-02,1.041707318587011682e-02
3.199997443436895495e+01,1.200000194016583777e+02,-6.960221046622316887e-02,-4.551335456522981326e-02,-4.245298356218535352e-02,-6.656766033497291471e-03
3.199994038759035675e+01,1.199999452745038013e+02,7.506583966535545827e+00,2.574033119106216086e-02,7.647645609496267483e-03,-5.200424204979541692e-02
3.200004824174950357e+01,1.200000651335894020e+02,2.687390519921868393e+00,-6.643574872954854937e-02,-1.730509050079767283e-02,1.543064755685028336e-02
3.200001554793769287e+01,1.200000237450918661e+02,-3.458955571956415564e+00,-4.848073135248231330e-02,2.873936133387538019e-02,4.382809871901559989e-02
3.199997523581426506e+01,1.199999729642253072e+02,7.867433056638736488e+00,-5.064108324815908869e-03,5.516687043659002088e-02,-3.215572470392326528e-03
3.200000087667199011e+01,1.199999507909884784e+02,-2.487291939364019822e+00,-2.528062995322501519e-02,-6.724631049438727082e-02,-5.600384420835385901e-02
3.200003173878487672e+01,1.200000304747759117e+02,-2.198283209263429683e+00,-5.852998498935009508e-02,-7.269379849024179552e-02,6.978968898070134208e-02
3.199990510170542990e+01,1.200000984625872462e+02,3.955101104308763049e-01,-1.074385747041164789e-02,-5.143900808971795663e-02,4.197842993575026660e-02
3.200001092922313006e+01,1.199999761848044244e+02,1.828096932373182604e+00,4.571920243490944918e-02,6.019075637741784501e-02,1.328981726103946881e-01
3.200002574638129005e+01,1.199999670890345271e+02,2.936819869375894676e+00,6.545486321331898255e-03,-3.094092248916440521e-03,-4.132473385884038314e-02
3.200002398942973514e+01,1.200000687251527864e+02,5.338498944336034668e+00,-5.068776255859393232e-03,1.952787165503171163e-02,-4.876252215498399351e-02
3.200000112432068278e+01,1.199999623421309849e+02,-4.683920887103139030e+00,-2.154082779082861984e-02,1.121601585921837285e-02,-4.570426688756809575e-02
3.200000913698423233e+01,1.200000758323908343e+02,5.013495036884089373e+00,3.479943633564930305e-02,-9.573436790977164768e-02,-8.280099312436351930e-03
3.199994682684624081e+01,1.200000331566110958e+02,-2.842175494407653602e+00,-1.536574126686299051e-02,3.562775803470548397e-02,-3.187894259566124294e-02
3.199997695492498551e+01,1.200001256296177985e+02,-1.311407151544020699e+01,1.054603194867002360e-02,1.816955373178165065e-02,-9.672386274263304606e-03
3.200001448458548481e+01,1.200000194537739731e+02,-7.673944908977229140e+00,-8.040540756409657666e-03,-5.475345106014028324e-02,4.750329605563698848e-02
3.200001046285450457e+01,1.199999934105689334e+02,1.549365926827137940e+01,6.062122436417930089e-03,-3.273290315599863137e-02,1.898542486728456088e-02
3.199999765587581990e+01,1.200000225996311229e+02,4.217440324467067736e-01,3.024598269434845138e-02,3.773436848264770729e-03,1.086429408886658010e-01
3.199999051527653648e+01,1.199999590909209530e+02,5.589324855558267524e-01,-2.431562178830673493e-02,-2.217037956498782089e-02,-1.155249855062792999e-02
3.200001375379392243e+01,1.199999973343574453e+02,-3.233485840769655395e-01,7.826413841518857148e-03,-6.853763708027542367e-02,5.448841467020868606e-02
3.199993986020620440e+01,1.199999753200039976e+02,9.107753706825516105e+00,-7.651790593555468645e-02,2.405757491963800634e-02,-5.501753885741220151e-02
3.200000398532481682e+01,1.200000124917419555e+02,4.984213766743883944e+00,-2.054750018348819318e-02,-2.769191925004407806e-02,-8.752691388274216888e-02
3.200002467956344532e+01,1.200000094856235080e+02,-5.108123924630858070e+00,-2.525694085152932131e-02,-3.666158108883296046e-02,3.024218590021370001e-02
3.199999942490574156e+01,1.199999997019538540e+02,-5.691749945796777510e+00,-5.855270276051632167e-02,5.311574680146224220e-02,-1.435416476232098948e-01
3.200002089268870975e+01,1.200000667078613503e+02,2.560524323533072799e+00,-1.110591644706437758e-01,1.530724253930369066e-02,8.566896199373016940e-02
3.200004971397264342e+01,1.199999709155318754e+02,7.274986347992446589e+00,4.123755661937258954e-02,2.297239710699260085e-02,2.777064586832158830e-02
3.199999156514055798e+01,1.199999670737004891e+02,3.089216343888438132e+00,-3.910038999571058271e-02,-7.124347300355475532e-02,-1.241103945518524931e-01
3.200002525083387894e+01,1.200000343039242097e+02,3.042876317175430834e-01,-3.036337152048972435e-02,1.533886781467681121e-02,-9.179882199502092943e-02
3.199995931072149347e+01,1.199999356781059276e+02,-8.949680668506310610e+00,6.219315028842804793e-02,4.565043908497784519e-02,-2.487409517623810629e-02
3.199996917429510646e+01,1.200000090405354314e+02,1.233019368265914473e+01,-1.358768846483685705e-02,-7.156204434490660848e-02,9.992504346746594601e-02
3.199991303937956744e+01,1.200000119862722556e+02,4.044267761830283803e+00,2.784067473884044297e-02,3.518609563173747540e-02,-6.679415726358052530e-02
3.200004858814688902e+01,1.199999866117028944e+02,5.240661928241935996e+00,1.267778997647699829e-02,-4.636661339326077907e-03,-8.011050308182497692e-02
3.200000120630834743e+01,1.200001048003656905e+02,-7.207903863360358265e+00,-3.842765823421505356e-02,2.513354019093403530e-02,1.409727618949813436e-03
3.200000787374203526e+01,1.199999368376611528e+02,-8.753032662794854035e-01,6.694503436815375796e-02,-1.994819953820907779e-02,-1.176333664277389585e-02
3.200004262500272034e+01,1.200000850180900045e+02,-6.048782651345341321e+00,4.647902385548713378e-02,-5.187482036054759382e-02,-6.554056626450294187e-02
3.199993035276225228e+01,1.200000371198443219e+02,4.772596205194991725e+00,-6.420087615217127952e-02,-2.549579041267037785e-02,-7.114321326185846228e-02
3.200000849991996432e+01,1.200000196058170872e+02,-2.835499187377294561e+00,2.991331312022933731e-02,-8.456700838675321186e-02,-2.496833074583367645e-02
3.199999193324066837e+01,1.200000903812577633e+02,5.354922937687967455e+00,7.349008284130502389e-02,-4.501911330646332643e-02,7.761852167061251973e-02
3.200000604804066029e+01,1.200000036885517147e+02,5.747377605254156308e+00,3.046275610969928146e-02,4.274517509730216269e-02,-4.985142342249777869e-02
3.199998722287354624e+01,1.200000388768539210e+02,6.275366813709359448e+00,1.566296321945321798e-02,-1.107981143460267104e-01,4.002122326284094506e-02
3.200010208369970144e+01,1.199999064662532078e+02,-1.345813213128646346e+01,3.113127364760125138e-03,2.066480322981427420e-02,6.430904389916562887e-03
3.200004011007820992e+01,1.199999686114958735e+02,5.250262950578096444e+00,4.942100731880238323e-02,-1.018669183789910476e-01,-2.681121825788418400e-04
3.199999632838648012e+01,1.199999701409589221e+02,-7.410828217994745337e+00,-1.215119150515220521e-02,1.739533465359671335e-02,9.629613643056031402e-02
3.199999821724539473e+01,1.199999696358356687e+02,-3.748253239571033291e+00,3.002822941528290532e-02,5.209223607973383768e-02,1.643058761606299920e-02
3.199995126148022351e+01,1.199999692562235794e+02,-4.176286577979710479e+00,7.437936204502891557e-02,1.931002618454441544e-02,-1.338468999062723819e-01
3.200003377588608089e+01,1.200000616393732997e+02,7.223224687223684271e+00,-1.164655879318061971e-02,3.556429308001573392e-02,-1.214477920018327238e-02
3.200001922267616550e+01,1.200000551042676449e+02,2.636404952997052575e+00,6.394729399866936476e-03,6.991783411036171791e-02,1.951024455729331213e-03
3.199995124359273291e+01,1.200000974958502695e+02,9.750296826840958886e+00,-3.486196400807917845e-02,-5.826375320991035445e-02,1.474997623299103937e-02
3.200001212311255472e+01,1.200000203488108212e+02,-3.457006641585729234e+00,8.686911710256424446e-02,4.444386878081712199e-03,7.634214909467969962e-03
3.200004357189170889e+01,1.200000537455211713e+02,1.242612195534013786e+01,-6.866683555480410095e-02,-6.770155349060898164e-03,7.189694064194256107e-02
3.199994413486401967e+01,1.200000515915725430e+02,9.509652659440290812e-01,4.186266080195299999e-02,4.976831123656649813e-02,1.162528593720598136e-01
3.200010661847521476e+01,1.200000011469258681e+02,3.231234582070757089e+00,8.377902322923162781e-02,-7.160678363067064789e-02,3.980367598561712628e-02
3.200000849519905444e+01,1.200000400448898858e+02,-3.392337110811484813e+00,-8.383255208042816528e-03,4.664207087261149770e-02,8.872560292175089847e-02
3.199997410641075390e+01,1.199999329919802022e+02,1.007413241231105872e+01,-1.617069315433981164e-02,1.131776443177762159e-02,-5.017486126262876711e-02
3.200013177541781317e+01,1.200000579207631688e+02,-4.901309942651205454e+00,-2.217864567580138651e-03,2.874220292691764475e-02,-2.955512981464321690e-02
3.199997459623110529e+01,1.199999553463514559e+02,-3.517181970425259152e+00,-1.731808605791676503e-02,4.616821011252013329e-03,-3.839116408288751475e-02
3.200002610573716311e+01,1.199999585546573400e+02,-1.034601815033497907e+01,-2.684153067827997965e-02,-8.390096175746537821e-02,3.210429559886224249e-02
3.200000266053609010e+01,1.199999293122229318e+02,-1.481357169927382067e+01,3.509723444410917104e-03,2.224280616813083603e-02,5.622546391409197208e-02
3.199992543062491279e+01,1.200000091851054833e+02,2.791260817226274060e+00,1.187362516538920110e-01,-3.304120000063911350e-02,1.847599453716261900e-02
3.200003443928478220e+01,1.199999347928575162e+02,1.747491907972188230e+00,-4.220314853133043387e-02,-7.289592211781523862e-03,5.354389651249223149e-03
