mag_x (uT),mag_y (uT),mag_z (uT)
1.655282401254820002e+01,1.255349570698696660e+01,4.681433625819153832e+01
1.653375194157030847e+01,1.256589523193700586e+01,4.684272727246452916e+01
1.653099922658560672e+01,1.258002130569658839e+01,4.682591630793745452e+01
1.654578741691914345e+01,1.256161095553739315e+01,4.681069862366237544e+01
1.654750301591554518e+01,1.256316850495934290e+01,4.682525345348780377e+01
1.652563911958673870e+01,1.255657040315224116e+01,4.681999709089389938e+01
1.654111793615785331e+01,1.257230731686764713e+01,4.683576886464373246e+01
1.654030902076681642e+01,1.257093110703968364e+01,4.682805827971529311e+01
1.654369645257339982e+01,1.258189505320373947e+01,4.680613991110703154e+01
1.653309164699342659e+01,1.256694257076813237e+01,4.683706106477905706e+01
1.653412944142120722e+01,1.256871364911156874e+01,4.681110857057370822e+01
1.653682765499780416e+01,1.255968511930991838e+01,4.683099643018492486e+01
1.654431808144721572e+01,1.255768021758363417e+01,4.682540212471445074e+01
1.653716177485190642e+01,1.256840942502279823e+01,4.681757008099506123e+01
1.655164593552752450e+01,1.256657193040752141e+01,4.682433094055291889e+01
1.652104917568865261e+01,1.258455638442159064e+01,4.684465368869300761e+01
1.654628170761230876e+01,1.256177085497205681e+01,4.683657765484667834e+01
1.654701672109824884e+01,1.255513859290901735e+01,4.682740425555219588e+01
1.652064757908613402e+01,1.257857643434613415e+01,4.679609091649498964e+01
1.654776050002637788e+01,1.255132116215155058e+01,4.681214686238376288e+01
1.653121123015215232e+01,1.255717363877317361e+01,4.681885761352729247e+01
1.654664056662735305e+01,1.255419860981949576e+01,4.682298380631001322e+01
1.654112038400526785e+01,1.255280332390596421e+01,4.681567223738527872e+01
1.653868844191450549e+01,1.256603373455594941e+01,4.682693815464450182e+01
1.652931557236078319e+01,1.256503243734332820e+01,4.681528901345906490e+01
1.654049695750135740e+01,1.258169960763319040e+01,4.680169146011882475e+01
1.653746701701604849e+01,1.256689019566770327e+01,4.681293470321381278e+01
1.654598866244405642e+01,1.257754512280622095e+01,4.681695117528664696e+01
1.654744284086998718e+01,1.258565607057495406e+01,4.682059638353039333e+01
1.655583773482216259e+01,1.255609882137583888e+01,4.681840610363152422e+01
1.653055700161893071e+01,1.256048913105408538e+01,4.682320682055922134e+01
1.654132965077385720e+01,1.258154456307665470e+01,4.684115002349798118e+01
1.654046147735268590e+01,1.257239715543271252e+01,4.682328247054808656e+01
1.653718744049521305e+01,1.258022761936151923e+01,4.682639047270112798e+01
1.654283083129962506e+01,1.257162080451892905e+01,4.681563539765354420e+01
1.653177935126080200e+01,1.257141828088252211e+01,4.679738247389677497e+01
1.654242864545514635e+01,1.258054915587352518e+01,4.681208332315502219e+01
1.653833964200606843e+01,1.257592528205185189e+01,4.683501671550364875e+01
1.654040101269614027e+01,1.257033036777816726e+01,4.682261952186581766e+01
1.655727555147899821e+01,1.257461997928839104e+01,4.681816238082035397e+01
1.654797002283150320e+01,1.257094716410519730e+01,4.680492312900224050e+01
1.654552734664196478e+01,1.258017187903169365e+01,4.682171433418943707e+01
1.655683115107719061e+01,1.257155930370022823e+01,4.681434607616865406e+01
1.654798902680571970e+01,1.257936367156645652e+01,4.681822349065525657e+01
1.653556577847143672e+01,1.256790823618905151e+01,4.682566119901071744e+01
1.653967685332396798e+01,1.256829373924175997e+01,4.681365330079167109e+01
1.652722256004132362e+01,1.256728505167907883e+01,4.681617031793624051e+01
1.653353627252247549e+01,1.257382225260729314e+01,4.680233667496283800e+01
1.654228929910603085e+01,1.257335235819108377e+01,4.682226102526286837e+01
1.655300507470938598e+01,1.257144468714636432e+01,4.681228933437948569e+01
1.652968615200899549e+01,1.256950893917660395e+01,4.681525534037128722e+01
1.654366856978508338e+01,1.256442580434443812e+01,4.683371578617774844e+01
1.653068261696576968e+01,1.258213457743727126e+01,4.682184541411505307e+01
1.653906686363847101e+01,1.257769058920226257e+01,4.681671370664272303e+01
1.653113201777879482e+01,1.256477483643043946e+01,4.681338389848809811e+01
1.654413753672777432e+01,1.257392947630056312e+01,4.682666635653116316e+01
1.654996463782163119e+01,1.256568858387958443e+01,4.682074960279668829e+01
1.652497608985322231e+01,1.256616298497614004e+01,4.680716403586267660e+01
1.652609068345037713e+01,1.256031656810749375e+01,4.683810326621054543e+01
1.654023761584996421e+01,1.255752974741384342e+01,4.682712021498616650e+01
1.654462158378251857e+01,1.258636799696248154e+01,4.682523872882306648e+01
1.653814585127647874e+01,1.258883488168045872e+01,4.681246666278584456e+01
1.655107914755518195e+01,1.258413351963460336e+01,4.682510368416748747e+01
1.654340630267612156e+01,1.256361205900358868e+01,4.681398449801577755e+01
1.653665387682110222e+01,1.256391661340170351e+01,4.683190591084043319e+01
1.653517890428388171e+01,1.257072515795037759e+01,4.682110671860566953e+01
1.654604283347011062e+01,1.254397425485760031e+01,4.681795750421027691e+01
1.653368804599746866e+01,1.256516921045775170e+01,4.681469900162644393e+01
1.651542005296300530e+01,1.258355162301421259e+01,4.681593333296225268e+01
1.651939104249729340e+01,1.257351013541262041e+01,4.681872028000545072e+01
1.653135220784446702e+01,1.256756538871730911e+01,4.680804799687041395e+01
1.655003837733612571e+01,1.257836133318139460e+01,4.681319383664327916e+01
1.654528138530584158e+01,1.256696640581312607e+01,4.682095065570923254e+01
1.655471454659200603e+01,1.254888737701172374e+01,4.681974256148734526e+01
1.652759410101546322e+01,1.255848524956167900e+01,4.683359546743259472e+01
1.654672348605105725e+01,1.255583236541774816e+01,4.683808929076747773e+01
1.653322654215189758e+01,1.256487382618032100e+01,4.682882908140417300e+01
1.652384496438411787e+01,1.256395370632588815e+01,4.682908029647752102e+01
1.654743752565489956e+01,1.257059231239444230e+01,4.681642433688249127e+01
1.654526990670946773e+01,1.256510879032332895e+01,4.682863073063767700e+01
1.653965891379334963e+01,1.257201856141143814e+01,4.683738318571064951e+01
1.654617369016336781e+01,1.257315482053312650e+01,4.680556296229212876e+01
1.654830264061652656e+01,1.256753545948613571e+01,4.681741752862362915e+01
1.652681275915793790e+01,1.259117651806730720e+01,4.682183715948526981e+01
1.653401492837577536e+01,1.256332625764617283e+01,4.682731014566817151e+01
1.655297321656180998e+01,1.256353703037009417e+01,4.680653212448573441e+01
1.653217483518230679e+01,1.256156808572874084e+01,4.680516903112187066e+01
1.653504742171061181e+01,1.256471272615575963e+01,4.680609512236962644e+01
1.653808670817646487e+01,1.256348944119289435e+01,4.681902779808981307e+01
1.653569072726678613e+01,1.258103777939128243e+01,4.681230276185586803e+01
1.653381734920448309e+01,1.257234268265187538e+01,4.681666357122141164e+01
1.655007609585399209e+01,1.258169536125009991e+01,4.681741779495413880e+01
1.654373003647178564e+01,1.256785961120295880e+01,4.681868610680114529e+01
1.652737346014351161e+01,1.256387410706959606e+01,4.681997765288759439e+01
1.651648793195332132e+01,1.256196842749483800e+01,4.683530574856274598e+01
1.653930744959668075e+01,1.256291747906007572e+01,4.680726283380101194e+01
1.656015569404729959e+01,1.256151189852123373e+01,4.683246625044625944e+01
1.654870060639890283e+01,1.257572409577813310e+01,4.682998287691075490e+01
1.652610877735442330e+01,1.257285519491598080e+01,4.681158575896618856e+01
1.652571404489370011e+01,1.256735598954008992e+01,4.682499991366535852e+01
1.654513631567806442e+01,1.257813763633143722e+01,4.682626096857465825e+01
1.653961437355804165e+01,1.257436680604432944e+01,4.683539004549030693e+01
1.653697344972582428e+01,1.256889660233887973e+01,4.682652824037014483e+01
1.653427061088808969e+01,1.256876953914549588e+01,4.683104088957294664e+01
1.652652525036800668e+01,1.256632016502127058e+01,4.681073167447033967e+01
1.653199029123248209e+01,1.256832258705199301e+01,4.681029284253769873e+01
1.654103448559252243e+01,1.256398624250534901e+01,4.681935266782493699e+01
1.653870973523287802e+01,1.258085795634843151e+01,4.683165944544153092e+01
1.653636632060497647e+01,1.255869996530789123e+01,4.683653630003922785e+01
1.653988026406741696e+01,1.257335344794660159e+01,4.684148467409770689e+01
1.655387479696141639e+01,1.256620284302176138e+01,4.682868891100854825e+01
1.653502451665301365e+01,1.256899709824152112e+01,4.682185022663547613e+01
1.653757442668955946e+01,1.256306465347031498e+01,4.683118189799618847e+01
1.654759695282020715e+01,1.255967306361060309e+01,4.682258291081680568e+01
1.653904528678036101e+01,1.256979445420361152e+01,4.682302106137291986e+01
1.654897226755367967e+01,1.256835655733820190e+01,4.683228119166054881e+01
1.655225404114171539e+01,1.257424204093806885e+01,4.681584181412871715e+01
1.652926932082684175e+01,1.255871109754881410e+01,4.681706031654778144e+01
1.656320279575481536e+01,1.256540306879193380e+01,4.681548654404132748e+01
1.652784670893882080e+01,1.255797342091720203e+01,4.682906789512311718e+01
1.653437106262044054e+01,1.256266053818119843e+01,4.683445831150431360e+01
1.654620160115369032e+01,1.257680629550907447e+01,4.680937750049584878e+01
1.653255779688496219e+01,1.257048228821120972e+01,4.681673760442355103e+01
1.654486578743401282e+01,1.256743204756780052e+01,4.682290385114494313e+01
1.653905242626451866e+01,1.256110640322403604e+01,4.682098056623695470e+01
1.653093327648857169e+01,1.257826359563888730e+01,4.682376085253581977e+01
1.652799433767523141e+01,1.255702784056801136e+01,4.681931103631147550e+01
1.653707911180730505e+01,1.257775587840093579e+01,4.681537225415086567e+01
1.654282319752091013e+01,1.258300504542357601e+01,4.680731760830309440e+01
1.654480472103553623e+01,1.255407826991720022e+01,4.682069522515842408e+01
1.653733609018775397e+01,1.257356022562814779e+01,4.682918077062524986e+01
1.655398018733209042e+01,1.256039639494401783e+01,4.683743693283936693e+01
1.652691864160982149e+01,1.255912296138046713e+01,4.683339307688578401e+01
1.654008795854407055e+01,1.256684745962183669e+01,4.680749895931019466e+01
1.654565603658274853e+01,1.258065366998143908e+01,4.681280786059003418e+01
1.655841790153322890e+01,1.254948584038303494e+01,4.682041665902161753e+01
1.652369642147464290e+01,1.254980054302640191e+01,4.682160471861008944e+01
1.656039074129444089e+01,1.259422450392730752e+01,4.681869611315131863e+01
1.652846238057418304e+01,1.256590743162206714e+01,4.680717921325834396e+01
1.652676376372290434e+01,1.257281899574960882e+01,4.682966797048588603e+01
1.652991394757496835e+01,1.257088048346880349e+01,4.683948398718803219e+01
1.654703798448647944e+01,1.256959701443640576e+01,4.680916144123961686e+01
1.654446100818265464e+01,1.257009091861933214e+01,4.683275163246848649e+01
1.653848214407190298e+01,1.256310420717188236e+01,4.682348746344573698e+01
1.654394966992770577e+01,1.257694155613286568e+01,4.681909241133289612e+01
1.654495614472799758e+01,1.258865596292214661e+01,4.681038004962552179e+01
1.652590112923696353e+01,1.257603220544567790e+01,4.683298555413054487e+01
1.653409074576576643e+01,1.256217853817216934e+01,4.681583544911565298e+01
1.653035813574190627e+01,1.254221927858747598e+01,4.681892508388945373e+01
1.654741104924677941e+01,1.256507628300694890e+01,4.682333359004056916e+01
1.654068667934232906e+01,1.257034423334962625e+01,4.679984770573407360e+01
1.653012882001882033e+01,1.257259982644914054e+01,4.681963467617551089e+01
1.654392306270499446e+01,1.258427612950859675e+01,4.682404812145643547e+01
1.656302086857568767e+01,1.257408712320231992e+01,4.682817401521218414e+01
1.652754157749447828e+01,1.256494231279958562e+01,4.682531819136504225e+01
1.655797767933313835e+01,1.256010883625351582e+01,4.681004720216116510e+01
1.654165824291235509e+01,1.258308422244785518e+01,4.682821632312373339e+01
1.653014924959579446e+01,1.257975126722423198e+01,4.681117667897785850e+01
1.654071728425035204e+01,1.255414730433834691e+01,4.681145614534560195e+01
1.655003333008273714e+01,1.256624175069319094e+01,4.681386682151926948e+01
1.653746691070836405e+01,1.257523894752273819e+01,4.681890822785636885e+01
1.653119188275576334e+01,1.256828242716772692e+01,4.682318425747216395e+01
1.654916748153582873e+01,1.256027312318050271e+01,4.682931810956787899e+01
1.652145910661097261e+01,1.258309696751206097e+01,4.682112263416256326e+01
1.654769468531086218e+01,1.256808202026570420e+01,4.679076560673087926e+01
1.653392302503743494e+01,1.256291465270062879e+01,4.682638523770243211e+01
1.653415512455037018e+01,1.257913725092614143e+01,4.682370081003595885e+01
1.652845272441959423e+01,1.255968001457910255e+01,4.682187274010188105e+01
1.650685479861048677e+01,1.256211126189426253e+01,4.681683825883500560e+01
1.653330243477676831e+01,1.256269229061746806e+01,4.682226542679623549e+01
1.654075674007545160e+01,1.256439868768273094e+01,4.682291591490626814e+01
1.654740349854765569e+01,1.256021386440595577e+01,4.681860036384594537e+01
1.654513544853537610e+01,1.257253062211758987e+01,4.685153895386388712e+01
1.653956417333970208e+01,1.255188735731759486e+01,4.682256480811992816e+01
1.652849530941811906e+01,1.256462262329340618e+01,4.681885909002448187e+01
1.653649749411193781e+01,1.255997747296799893e+01,4.683568522923232536e+01
1.653211753274069196e+01,1.257775577724433269e+01,4.682288372527468567e+01
1.652984212967211164e+01,1.255610716744826405e+01,4.683025995234883965e+01
1.652505018337824794e+01,1.258074573301525945e+01,4.681819691191567756e+01
1.652517836575185939e+01,1.255948008513187197e+01,4.682993364260881464e+01
1.655527071398254080e+01,1.257451697255111434e+01,4.682594623145821799e+01
1.652640016641298004e+01,1.256306377724361134e+01,4.681972424636662566e+01
1.652713793816025145e+01,1.257490758099324424e+01,4.681782682790900196e+01
1.654402578101993271e+01,1.256304999008534118e+01,4.683427177873858227e+01
1.654558065960223701e+01,1.256572545400858054e+01,4.682761919185161759e+01
1.652984565914370663e+01,1.255200052139357325e+01,4.682304707703183766e+01
1.655286665279704650e+01,1.255475117894299153e+01,4.681735569695320720e+01
1.653880583237184254e+01,1.258146153415143331e+01,4.681333882525122192e+01
1.652247703117192401e+01,1.257414689531661445e+01,4.681250473473567553e+01
1.652613527715731934e+01,1.257277993642224168e+01,4.682246421937169600e+01
1.653900912788108002e+01,1.257044782643536607e+01,4.682151722238029379e+01
1.652994983425398701e+01,1.258674308501898054e+01,4.681447290062847344e+01
1.655181937746187515e+01,1.256947018243500835e+01,4.683161456067142581e+01
1.652997446916457847e+01,1.255789921941313203e+01,4.682293163231886979e+01
1.653761425761738124e+01,1.257486857077688391e+01,4.680570110997877720e+01
1.652892667049209408e+01,1.256407515447832424e+01,4.683417721448164883e+01
1.653736391869009026e+01,1.257963453851369806e+01,4.680383465871656057e+01
1.653204808279727089e+01,1.256561760653465676e+01,4.681147557855348396e+01
1.653483711147228874e+01,1.255623736098861620e+01,4.680124781866069839e+01
1.654337255941621621e+01,1.257265365129401147e+01,4.683220838719211088e+01
1.654638716786101682e+01,1.256231661620452122e+01,4.681435136869892943e+01
1.654695042756571155e+01,1.256230227136158639e+01,4.681347448743485984e+01
1.653949703441823971e+01,1.254352837911841512e+01,4.682462718847345684e+01
1.654081671569965550e+01,1.257040280371512608e+01,4.680979016946409388e+01
1.653065702920571312e+01,1.257508623233793621e+01,4.682168726172810125e+01
1.653687459875809651e+01,1.256696633984254596e+01,4.681765534415748675e+01
1.655236108801229733e+01,1.256378370569465552e+01,4.682461969511440003e+01
1.653843947345940180e+01,1.257720831889067981e+01,4.681331280487303559e+01
1.652784112816220841e+01,1.256897157814635690e+01,4.682547691946755464e+01
1.655666944942112195e+01,1.255636692345534300e+01,4.682373878806748024e+01
1.652659089788736679e+01,1.256358092941721871e+01,4.681041560773896038e+01
1.653658898748335915e+01,1.258265467966947959e+01,4.680627986272968144e+01
1.652933924482490724e+01,1.256385441622658838e+01,4.681252805830715857e+01
1.655231832088967181e+01,1.256858572171663369e+01,4.682132744718223449e+01
1.654705413654286161e+01,1.257785073236556173e+01,4.683107525767075430e+01
1.653126590327051559e+01,1.256856349769901726e+01,4.681002700845834141e+01
1.652553473566347719e+01,1.256492196843350406e+01,4.682434434708648752e+01
1.655354592057814855e+01,1.257371715924382372e+01,4.682891625493618193e+01
1.654521730140476166e+01,1.256751804940125261e+01,4.681403168052251118e+01
1.653647113582411166e+01,1.257359749526149351e+01,4.680993124552638562e+01
1.653064902802798386e+01,1.256752669173626913e+01,4.684055900342612944e+01
1.655438677976780326e+01,1.256402746347306731e+01,4.681738644810770467e+01
1.654647458826099893e+01,1.256500276104015690e+01,4.681782957302379344e+01
1.654257427663972280e+01,1.258810158139381841e+01,4.682131689045978362e+01
1.653614968325598511e+01,1.257971982003104117e+01,4.681688949026739976e+01
1.653130320902678108e+01,1.256042499414068203e+01,4.682866870669108295e+01
1.654179675632903823e+01,1.256609354903424247e+01,4.679898475626069398e+01
1.652943061030273242e+01,1.257143985824763632e+01,4.683547900914338413e+01
1.654241047093687556e+01,1.256273575423796096e+01,4.682271334939724738e+01
1.653485405877790626e+01,1.255664920071970947e+01,4.682460132265274666e+01
1.654817286450319003e+01,1.256169807831662055e+01,4.682700275449367666e+01
1.653343828163582074e+01,1.257179058884283229e+01,4.682824412565688021e+01
1.654197202417288892e+01,1.256492090040789300e+01,4.681261076803922094e+01
1.654972714429374392e+01,1.257349996796104996e+01,4.683116990864587592e+01
1.653142681776341050e+01,1.256276077901814858e+01,4.681021072239898473e+01
1.654606365473524221e+01,1.256720514473627581e+01,4.680863663318444878e+01
1.655780876973195603e+01,1.255848547850311725e+01,4.681215676586968044e+01
1.652817840680529571e+01,1.256922477868124766e+01,4.681847318703122340e+01
1.652988784115935772e+01,1.256712833222186454e+01,4.680576383366626914e+01
1.654427879579164440e+01,1.256046540728102556e+01,4.681584749258946232e+01
1.654727976659091482e+01,1.256983006424978022e+01,4.681401551255549265e+01
1.653974080903567057e+01,1.256681153273367002e+01,4.682191727320493158e+01
1.654050782802420727e+01,1.256748767765524200e+01,4.683201925057252879e+01
1.652976313391094365e+01,1.257827995978073332e+01,4.681752898317120071e+01
1.653538275790504386e+01,1.256395527522198563e+01,4.681491218380818253e+01
1.653931291360698808e+01,1.256188439632455456e+01,4.680760486330125048e+01
1.655402088805254834e+01,1.256302824086951908e+01,4.682335625278270896e+01
1.652207900888400260e+01,1.255915772512127937e+01,4.681196429881116927e+01
1.654503945462631975e+01,1.257519785847619609e+01,4.681391746571688373e+01
1.653604038924376596e+01,1.256175809065154958e+01,4.682804231594649735e+01
1.654556368039123981e+01,1.255991641959696103e+01,4.682343476393171500e+01
1.654982278119167205e+01,1.258572606565319418e+01,4.679484865170363150e+01
1.654556066009072168e+01,1.257243041265711270e+01,4.682344058093020323e+01
1.655209348601915309e+01,1.255875136920246682e+01,4.682156259104726104e+01
1.654521400160760791e+01,1.256807427657453857e+01,4.682727576821358184e+01
1.655758035658735849e+01,1.256002318689924202e+01,4.682638459652699936e+01
1.653829955793159812e+01,1.256252866143691804e+01,4.683764652755409941e+01
1.653620119892210383e+01,1.256392037559894348e+01,4.683371071412359754e+01
1.654277246533425227e+01,1.257720361515248264e+01,4.681956405459233395e+01
1.652127082783007239e+01,1.258524994288256416e+01,4.682484708891414016e+01
1.654153711834153029e+01,1.256341851933405884e+01,4.682469167373413654e+01
1.653568176018130487e+01,1.257998684065962713e+01,4.682286449705461706e+01
1.652798286328479449e+01,1.258598189207827822e+01,4.682267043626684000e+01
1.652444498016224728e+01,1.256880496731409202e+01,4.682814349013760591e+01
1.653235739688947348e+01,1.255540397620133852e+01,4.682027313150757664e+01
1.651572415618846179e+01,1.256812699309528369e+01,4.682010475328819865e+01
1.653046824853379348e+01,1.258948850189834623e+01,4.681465097904586514e+01
1.653290507407823995e+01,1.257483676152368801e+01,4.681412615347069561e+01
1.652691806173728750e+01,1.256575917004524001e+01,4.680667222664296645e+01
1.652916499455974986e+01,1.256994857555388556e+01,4.682267969006731079e+01
1.653427357192653702e+01,1.257957828308262371e+01,4.682865067131245951e+01
1.654527007537015137e+01,1.257039793136878636e+01,4.682844313590380381e+01
1.653560480265705834e+01,1.255844297416593314e+01,4.681599824895087636e+01
1.653962209879405520e+01,1.256800941338238786e+01,4.683226541585663938e+01
1.654699819507205305e+01,1.257000419221652976e+01,4.682191676284384130e+01
1.652401278729450240e+01,1.256669251362692208e+01,4.680659812002094355e+01
1.655630263751039166e+01,1.257710419187253947e+01,4.683297552190122559e+01
1.653090349394129888e+01,1.256799407504069954e+01,4.683303636954394733e+01
1.653977377800101678e+01,1.255909999951786205e+01,4.681985613348859943e+01
1.652478891304753006e+01,1.255998622663208764e+01,4.682007627677504047e+01
1.654116305628906503e+01,1.257818453498182620e+01,4.682594770582953458e+01
1.653014429657481799e+01,1.256987388000127837e+01,4.682638380184520344e+01
1.653866417888967888e+01,1.258131977329922435e+01,4.682456179645265593e+01
1.653936649834179917e+01,1.257080167256506087e+01,4.682669502620656488e+01
1.653431109769378793e+01,1.257059305860707887e+01,4.683851425621051590e+01
1.653533887933107493e+01,1.256700383307189028e+01,4.680630118713433774e+01
1.653196317929592496e+01,1.258053129053467778e+01,4.680943554398176332e+01
1.654245531674114744e+01,1.256836536405415394e+01,4.680458982995224204e+01
1.653723561087214478e+01,1.256818131870051936e+01,4.683141123239531112e+01
1.654174805724450792e+01,1.256889321097989054e+01,4.682082959572367997e+01
1.651656915114244484e+01,1.256662509767149238e+01,4.681724211542891823e+01
1.653710538786876683e+01,1.257789551819954887e+01,4.681215195646896632e+01
1.652979623736482395e+01,1.258624756090177854e+01,4.681169917873437214e+01
1.653002993109910790e+01,1.255367554658440277e+01,4.681892575996675987e+01
1.652952018970132997e+01,1.256218890374916874e+01,4.682161504015589770e+01
1.654767699384902357e+01,1.256593098755621085e+01,4.681424877775111781e+01
1.653579423987327957e+01,1.258246534139832384e+01,4.684027420591752389e+01
1.654067263435715418e+01,1.257990349032741584e+01,4.681217932242500268e+01
1.655447734296002693e+01,1.256957633160643972e+01,4.681465513543379586e+01
1.651746376131462313e+01,1.257287641522619914e+01,4.681117267228245282e+01
1.653942518503489012e+01,1.254646152234523271e+01,4.681854234267842685e+01
1.653538429799129261e+01,1.255920903471232819e+01,4.682183176034111227e+01
1.653238186053286896e+01,1.255111251354390411e+01,4.682279616662346200e+01
1.653845553572095639e+01,1.256343371744275572e+01,4.682221098829734274e+01
1.654732434290031051e+01,1.258466992135300089e+01,4.681170884097340945e+01
1.652631526963887865e+01,1.257663944683937451e+01,4.682280514946029371e+01
1.654517501221173248e+01,1.256318725245946055e+01,4.682277921833881607e+01
1.654203539156083735e+01,1.255854450822269364e+01,4.682479191107648830e+01
1.655624732540173483e+01,1.258948358443375959e+01,4.682822180451886140e+01
1.652912122339488477e+01,1.255946450830753314e+01,4.682807161483560776e+01
1.655751911423156741e+01,1.257665968177764526e+01,4.680681734206290656e+01
1.652867975203642814e+01,1.256195227749926779e+01,4.681834228769767492e+01
1.652751874117201680e+01,1.257899927503216908e+01,4.682511432905722870e+01
1.654012707595294174e+01,1.257050352395315684e+01,4.682891216212464514e+01
1.655356296398631599e+01,1.257922107025781955e+01,4.682513225050597327e+01
1.654347157119338618e+01,1.255851502606279801e+01,4.682298966426181863e+01
1.653749076101791715e+01,1.255921231846957120e+01,4.680608161692291702e+01
1.654388952202303287e+01,1.257278013424685881e+01,4.681803868386133161e+01
1.653703613842181142e+01,1.255977799193021127e+01,4.681081850770920028e+01
1.655524006560753847e+01,1.258669678592066532e+01,4.682008492863753446e+01
1.653411253733212405e+01,1.256507033376836091e+01,4.683915420450541234e+01
1.652839272562824391e+01,1.257052829406989858e+01,4.681651440413483556e+01
1.652773502698014596e+01,1.256727879681616500e+01,4.683827729491422076e+01
1.652368193789143902e+01,1.255312143170743511e+01,4.682470509299911754e+01
1.653561551518803796e+01,1.256720176376511056e+01,4.683590566773308694e+01
1.654182732652435917e+01,1.258098624744169314e+01,4.681711320749243299e+01
1.652277581622140445e+01,1.255772743462478047e+01,4.681861327716129750e+01
1.652265793853646869e+01,1.256892912749772862e+01,4.682047280099706654e+01
1.654679517080857210e+01,1.257381993941050169e+01,4.683084917049731644e+01
1.654315589999914948e+01,1.258228542138308192e+01,4.682286142402384144e+01
1.653129978811107748e+01,1.257716799262645502e+01,4.682136322597426670e+01
1.654881901805475763e+01,1.257230837426418013e+01,4.682526932565873778e+01
1.653875877695350383e+01,1.255623635018472228e+01,4.681919156816935157e+01
1.652671816749019484e+01,1.259046177909249309e+01,4.682471189036450454e+01
1.652791413491173600e+01,1.256707744186632425e+01,4.681630761181428113e+01
1.655058769258518936e+01,1.255077025622517617e+01,4.682055432453860533e+01
1.653168819781673093e+01,1.257904373877701687e+01,4.681885745568879287e+01
1.654009217389232589e+01,1.256975359707011641e+01,4.682621597923255763e+01
1.652323651731500576e+01,1.254532916297865874e+01,4.681649045699326450e+01
1.653260874037315276e+01,1.257105039629362864e+01,4.679416683507582775e+01
1.655870659561998082e+01,1.256780874230097034e+01,4.683024218008830530e+01
1.653823771681600618e+01,1.257944641740394509e+01,4.682651857510177962e+01
1.654064331666971910e+01,1.256804233217856037e+01,4.682557686247815099e+01
1.654247347167611082e+01,1.259542910877131661e+01,4.682028263970168069e+01
1.652377139692520203e+01,1.255589685754763885e+01,4.680212489112621910e+01
1.654755303726252436e+01,1.258043914550915510e+01,4.681538126263847488e+01
1.652373366809618460e+01,1.256304312851273686e+01,4.681804142561620807e+01
1.652665269641611800e+01,1.256285435583631482e+01,4.682134106624111070e+01
1.654023684056336663e+01,1.256705450512615307e+01,4.683054899722768738e+01
1.654266923031045877e+01,1.257041945010098338e+01,4.681361926898594561e+01
1.652818229492968527e+01,1.257963262735878729e+01,4.682295660364474088e+01
1.653313815198988479e+01,1.256775200582786844e+01,4.682205907149911894e+01
1.653819002678714156e+01,1.255985091600784287e+01,4.681550595596905140e+01
1.652782923531610138e+01,1.258522184506095520e+01,4.683074561760818710e+01
1.655401667529530840e+01,1.255789939258343502e+01,4.682589312286576444e+01
1.653307700724111129e+01,1.256674018415918148e+01,4.681294092376648308e+01
1.655124487003078215e+01,1.257191742684556957e+01,4.681133497720591663e+01
1.653704928062884605e+01,1.257951365399245525e+01,4.683296887915007289e+01
1.654561654049223307e+01,1.256321672613715990e+01,4.684446076201118103e+01
1.652662048173707632e+01,1.257652999245860137e+01,4.682157713946104138e+01
1.655479001862613941e+01,1.256008781005243158e+01,4.681597991878714993e+01
1.654995264045201608e+01,1.257434576537063364e+01,4.682952128100549061e+01
1.654879533938034442e+01,1.257939484483115145e+01,4.682141108082225145e+01
1.652548618915121992e+01,1.256955067256584080e+01,4.681605652728372036e+01
1.655226213035211913e+01,1.256025903756115802e+01,4.682137746158401370e+01
1.652337081175151212e+01,1.256433209975033272e+01,4.683498553341183168e+01
1.653920110898503637e+01,1.256999746710450339e+01,4.680484844205204098e+01
1.653716236256651584e+01,1.257113861230247309e+01,4.681770261240847475e+01
1.653171988377741286e+01,1.258367646612103741e+01,4.683979883720245851e+01
1.653491220593310373e+01,1.257171799065154794e+01,4.681799541710618229e+01
1.654997935967073275e+01,1.255854165273281531e+01,4.682035264147278042e+01
1.656719941970538557e+01,1.256128121572275447e+01,4.680659055868026996e+01
1.654319247644231794e+01,1.259412796232430942e+01,4.681121170695843858e+01
1.653635195523626322e+01,1.256113479860371029e+01,4.682276821202278683e+01
1.653018336906942309e+01,1.256392850354345470e+01,4.679983726810367983e+01
1.653573925640678866e+01,1.256187622430222284e+01,4.683198310798627517e+01
1.652409749125048322e+01,1.256592041510362634e+01,4.682384384058496352e+01
1.654582815658501715e+01,1.255005812435840973e+01,4.681752645172750249e+01
1.653798844462454554e+01,1.256640410634935456e+01,4.680525027161876039e+01
1.654446493163395360e+01,1.257369919425218185e+01,4.682595581770820559e+01
1.653852578946335328e+01,1.257229947082360511e+01,4.681873222895964659e+01
1.654345076892746746e+01,1.256382203535495101e+01,4.681947199449042074e+01
1.654122153928044270e+01,1.256773407691508204e+01,4.682161052161355741e+01
1.653516764528282579e+01,1.256904090827204179e+01,4.681646868455751331e+01
1.654485853636426995e+01,1.258603498520630382e+01,4.681628156815880715e+01
1.652766688668233641e+01,1.257573641292327338e+01,4.681807003550591872e+01
1.655570196076468648e+01,1.257513023857928935e+01,4.681234985982303698e+01
1.654981876931994478e+01,1.257010076632569984e+01,4.681145148454274363e+01
